,Block,Condition,Emotion,Image,Length,Subject,Timing
1857,4.0,Think,Emotion,People_230_h.jpg,10.0,38MAX,2940.0
1858,4.0,Think,Neutral,People_035_h.jpg,10.0,38MAX,240.0
1859,4.0,Think,Neutral,People_035_h.jpg,10.0,38MAX,330.0
1860,4.0,Think,Neutral,People_035_h.jpg,10.0,38MAX,1230.0
1861,4.0,Think,Neutral,People_035_h.jpg,10.0,38MAX,2600.0
1862,4.0,Think,Emotion,Objects_022_h.jpg,10.0,38MAX,1700.0
1863,4.0,Think,Emotion,Objects_022_h.jpg,10.0,38MAX,1840.0
1864,4.0,Think,Neutral,Faces_292_h.jpg,10.0,38MAX,1470.0
1865,4.0,Think,Neutral,Faces_292_h.jpg,10.0,38MAX,2400.0
1866,4.0,Think,Emotion,People_205_v.jpg,10.0,38MAX,1520.0
1867,4.0,Think,Emotion,Faces_368_h.jpg,10.0,38MAX,1850.0
1868,4.0,Think,Emotion,Faces_368_h.jpg,10.0,38MAX,2040.0
1869,4.0,Think,Neutral,People_164_h.jpg,10.0,38MAX,450.0
1870,4.0,Think,Neutral,People_164_h.jpg,10.0,38MAX,740.0
1871,4.0,Think,Neutral,People_249_h.jpg,10.0,38MAX,1120.0
1872,4.0,Think,Neutral,People_249_h.jpg,10.0,38MAX,2690.0
1873,4.0,Think,Emotion,Faces_156_h.jpg,10.0,38MAX,500.0
1874,4.0,Think,Emotion,Faces_156_h.jpg,10.0,38MAX,1500.0
1875,4.0,Think,Emotion,Faces_156_h.jpg,10.0,38MAX,1710.0
1876,4.0,Think,Neutral,Animals_043_h.jpg,10.0,38MAX,850.0
1877,4.0,Think,Neutral,Animals_043_h.jpg,10.0,38MAX,1160.0
1878,4.0,Think,Neutral,Animals_043_h.jpg,10.0,38MAX,2100.0
1879,4.0,Think,Neutral,Objects_200_h.jpg,10.0,38MAX,910.0
1880,4.0,Think,Neutral,Objects_200_h.jpg,10.0,38MAX,1020.0
1881,4.0,Think,Neutral,Objects_200_h.jpg,10.0,38MAX,1980.0
1882,4.0,Think,Neutral,Objects_200_h.jpg,10.0,38MAX,2550.0
1883,4.0,Think,Emotion,People_090_v.jpg,10.0,38MAX,560.0
1884,4.0,Think,Emotion,Animals_065_h.jpg,10.0,38MAX,700.0
1885,4.0,Think,Emotion,People_019_v.jpg,10.0,38MAX,1680.0
1886,4.0,Think,Emotion,People_019_v.jpg,10.0,38MAX,2780.0
1887,4.0,Think,Neutral,Animals_088_h.jpg,10.0,38MAX,630.0
1888,4.0,Think,Neutral,Animals_088_h.jpg,10.0,38MAX,950.0
1889,4.0,Think,Neutral,Animals_088_h.jpg,10.0,38MAX,2040.0
1890,4.0,Think,Neutral,People_095_h.jpg,10.0,38MAX,420.0
1891,4.0,Think,Neutral,People_095_h.jpg,10.0,38MAX,530.0
1892,4.0,Think,Neutral,People_095_h.jpg,10.0,38MAX,1550.0
1893,4.0,Think,Neutral,People_095_h.jpg,10.0,38MAX,1680.0
1894,4.0,Think,Neutral,People_095_h.jpg,10.0,38MAX,2420.0
1895,4.0,Think,Emotion,Animals_008_v.jpg,10.0,38MAX,1000.0
1896,4.0,Think,Emotion,Animals_008_v.jpg,10.0,38MAX,1390.0
1897,4.0,Think,Emotion,Animals_008_v.jpg,10.0,38MAX,2920.0
1898,4.0,Think,Emotion,Objects_006_h.jpg,10.0,38MAX,270.0
1899,4.0,Think,Emotion,Objects_006_h.jpg,10.0,38MAX,1390.0
1900,4.0,Think,Emotion,Objects_006_h.jpg,10.0,38MAX,1540.0
1901,4.0,Think,Emotion,Objects_006_h.jpg,10.0,38MAX,2540.0
1902,4.0,Think,Emotion,Objects_006_h.jpg,10.0,38MAX,2900.0
1903,5.0,Think,Emotion,Faces_368_h.jpg,10.0,38MAX,1470.0
1904,5.0,Think,Emotion,Faces_368_h.jpg,10.0,38MAX,2280.0
1905,5.0,Think,Emotion,Animals_065_h.jpg,10.0,38MAX,270.0
1906,5.0,Think,Emotion,Animals_065_h.jpg,10.0,38MAX,750.0
1907,5.0,Think,Emotion,Animals_065_h.jpg,10.0,38MAX,1130.0
1908,5.0,Think,Emotion,Animals_065_h.jpg,10.0,38MAX,2080.0
1909,5.0,Think,Emotion,Animals_065_h.jpg,10.0,38MAX,2460.0
1910,5.0,Think,Emotion,Animals_065_h.jpg,10.0,38MAX,2850.0
1911,5.0,Think,Neutral,Faces_306_v.jpg,10.0,38MAX,1940.0
1912,5.0,Think,Neutral,Faces_306_v.jpg,10.0,38MAX,2800.0
1913,5.0,Think,Emotion,People_205_v.jpg,10.0,38MAX,1790.0
1914,5.0,Think,Emotion,People_205_v.jpg,10.0,38MAX,2180.0
1915,5.0,Think,Emotion,Animals_008_v.jpg,10.0,38MAX,980.0
1916,5.0,Think,Emotion,Animals_008_v.jpg,10.0,38MAX,1290.0
1917,5.0,Think,Emotion,People_019_v.jpg,10.0,38MAX,2560.0
1918,5.0,Think,Emotion,People_230_h.jpg,10.0,38MAX,740.0
1919,5.0,Think,Neutral,People_164_h.jpg,10.0,38MAX,680.0
1920,5.0,Think,Neutral,People_164_h.jpg,10.0,38MAX,1000.0
1921,5.0,Think,Neutral,People_164_h.jpg,10.0,38MAX,1130.0
1922,5.0,Think,Neutral,People_164_h.jpg,10.0,38MAX,2040.0
1923,5.0,Think,Neutral,People_164_h.jpg,10.0,38MAX,2130.0
1924,5.0,Think,Neutral,Faces_123_h.jpg,10.0,38MAX,790.0
1925,5.0,Think,Neutral,Faces_123_h.jpg,10.0,38MAX,1750.0
1926,5.0,Think,Neutral,Faces_123_h.jpg,10.0,38MAX,2740.0
1927,5.0,Think,Neutral,Faces_123_h.jpg,10.0,38MAX,2950.0
1928,5.0,Think,Neutral,People_035_h.jpg,10.0,38MAX,680.0
1929,5.0,Think,Neutral,Objects_200_h.jpg,10.0,38MAX,210.0
1930,5.0,Think,Neutral,Objects_200_h.jpg,10.0,38MAX,1070.0
1931,5.0,Think,Neutral,Objects_200_h.jpg,10.0,38MAX,1730.0
1932,5.0,Think,Neutral,Objects_200_h.jpg,10.0,38MAX,2780.0
1933,5.0,Think,Neutral,Objects_200_h.jpg,10.0,38MAX,2890.0
1934,5.0,Think,Neutral,Animals_088_h.jpg,10.0,38MAX,480.0
1935,5.0,Think,Neutral,Animals_088_h.jpg,10.0,38MAX,1180.0
1936,5.0,Think,Neutral,Animals_088_h.jpg,10.0,38MAX,1460.0
1937,5.0,Think,Neutral,Animals_088_h.jpg,10.0,38MAX,2360.0
1938,5.0,Think,Emotion,Objects_022_h.jpg,10.0,38MAX,220.0
1939,5.0,Think,Emotion,Objects_022_h.jpg,10.0,38MAX,420.0
1940,5.0,Think,Emotion,Objects_022_h.jpg,10.0,38MAX,830.0
1941,5.0,Think,Emotion,Objects_022_h.jpg,10.0,38MAX,1390.0
1942,5.0,Think,Emotion,Objects_022_h.jpg,10.0,38MAX,1810.0
1943,5.0,Think,Emotion,Objects_022_h.jpg,10.0,38MAX,2210.0
1944,5.0,Think,Emotion,Objects_022_h.jpg,10.0,38MAX,2280.0
1945,5.0,Think,Emotion,Objects_022_h.jpg,10.0,38MAX,2800.0
1946,5.0,Think,Neutral,Objects_029_h.jpg,10.0,38MAX,440.0
1947,5.0,Think,Neutral,Objects_029_h.jpg,10.0,38MAX,1160.0
1948,5.0,Think,Neutral,Objects_029_h.jpg,10.0,38MAX,1390.0
1949,5.0,Think,Neutral,Objects_029_h.jpg,10.0,38MAX,1570.0
1950,5.0,Think,Neutral,Objects_029_h.jpg,10.0,38MAX,1690.0
1951,5.0,Think,Neutral,Objects_029_h.jpg,10.0,38MAX,2600.0
1952,5.0,Think,Emotion,Faces_156_h.jpg,10.0,38MAX,720.0
1953,5.0,Think,Emotion,Faces_156_h.jpg,10.0,38MAX,900.0
1954,5.0,Think,Emotion,Faces_156_h.jpg,10.0,38MAX,1320.0
1955,5.0,Think,Emotion,Faces_156_h.jpg,10.0,38MAX,1680.0
1956,5.0,Think,Emotion,Faces_156_h.jpg,10.0,38MAX,1970.0
1957,5.0,Think,Emotion,Faces_156_h.jpg,10.0,38MAX,2490.0
1958,5.0,Think,Neutral,Faces_292_h.jpg,10.0,38MAX,370.0
1959,5.0,Think,Neutral,Faces_292_h.jpg,10.0,38MAX,1250.0
1960,5.0,Think,Neutral,Faces_292_h.jpg,10.0,38MAX,2330.0
1961,5.0,Think,Neutral,People_095_h.jpg,10.0,38MAX,730.0
1962,5.0,Think,Neutral,People_095_h.jpg,10.0,38MAX,1390.0
1963,5.0,Think,Neutral,People_095_h.jpg,10.0,38MAX,1490.0
1964,5.0,Think,Neutral,People_095_h.jpg,10.0,38MAX,2080.0
1965,5.0,Think,Emotion,Objects_010_h.jpg,10.0,38MAX,290.0
1966,5.0,Think,Emotion,Objects_010_h.jpg,10.0,38MAX,640.0
1967,5.0,Think,Emotion,Objects_010_h.jpg,10.0,38MAX,980.0
1968,5.0,Think,Emotion,Objects_010_h.jpg,10.0,38MAX,1460.0
1969,5.0,Think,Emotion,Objects_010_h.jpg,10.0,38MAX,2460.0
1970,5.0,Think,Emotion,Objects_010_h.jpg,10.0,38MAX,2580.0
1971,5.0,Think,Emotion,Objects_006_h.jpg,10.0,38MAX,620.0
1972,5.0,Think,Emotion,Objects_006_h.jpg,10.0,38MAX,1170.0
1973,5.0,Think,Emotion,Objects_006_h.jpg,10.0,38MAX,1670.0
1974,5.0,Think,Emotion,Objects_006_h.jpg,10.0,38MAX,2130.0
1975,5.0,Think,Emotion,Objects_006_h.jpg,10.0,38MAX,2650.0
1976,5.0,Think,Emotion,People_090_v.jpg,10.0,38MAX,270.0
1977,5.0,Think,Emotion,People_090_v.jpg,10.0,38MAX,840.0
1978,5.0,Think,Emotion,People_090_v.jpg,10.0,38MAX,1680.0
1979,5.0,Think,Emotion,People_090_v.jpg,10.0,38MAX,2390.0
1980,5.0,Think,Emotion,People_090_v.jpg,10.0,38MAX,2500.0
1981,5.0,Think,Emotion,People_090_v.jpg,10.0,38MAX,2850.0
1982,5.0,Think,Neutral,People_249_h.jpg,10.0,38MAX,1040.0
1983,5.0,Think,Neutral,People_249_h.jpg,10.0,38MAX,1300.0
1984,5.0,Think,Neutral,People_249_h.jpg,10.0,38MAX,1730.0
1985,5.0,Think,Neutral,People_249_h.jpg,10.0,38MAX,2860.0
1986,6.0,Think,Neutral,People_164_h.jpg,10.0,38MAX,740.0
1987,6.0,Think,Neutral,People_164_h.jpg,10.0,38MAX,1510.0
1988,6.0,Think,Neutral,People_164_h.jpg,10.0,38MAX,1730.0
1989,6.0,Think,Neutral,People_164_h.jpg,10.0,38MAX,1840.0
1990,6.0,Think,Neutral,People_164_h.jpg,10.0,38MAX,1980.0
1991,6.0,Think,Neutral,Faces_306_v.jpg,10.0,38MAX,670.0
1992,6.0,Think,Neutral,People_095_h.jpg,10.0,38MAX,520.0
1993,6.0,Think,Neutral,People_095_h.jpg,10.0,38MAX,820.0
1994,6.0,Think,Neutral,People_095_h.jpg,10.0,38MAX,1690.0
1995,6.0,Think,Emotion,Objects_022_h.jpg,10.0,38MAX,490.0
1996,6.0,Think,Emotion,Objects_022_h.jpg,10.0,38MAX,1560.0
1997,6.0,Think,Emotion,Objects_022_h.jpg,10.0,38MAX,2330.0
1998,6.0,Think,Emotion,Objects_022_h.jpg,10.0,38MAX,2460.0
1999,6.0,Think,Emotion,Animals_008_v.jpg,10.0,38MAX,630.0
2000,6.0,Think,Emotion,Animals_008_v.jpg,10.0,38MAX,1900.0
2001,6.0,Think,Emotion,Animals_008_v.jpg,10.0,38MAX,2010.0
2002,6.0,Think,Emotion,Animals_008_v.jpg,10.0,38MAX,2830.0
2003,6.0,Think,Neutral,Objects_029_h.jpg,10.0,38MAX,2370.0
2004,6.0,Think,Emotion,People_204_v.jpg,10.0,38MAX,220.0
2005,6.0,Think,Emotion,People_204_v.jpg,10.0,38MAX,500.0
2006,6.0,Think,Emotion,People_204_v.jpg,10.0,38MAX,1200.0
2007,6.0,Think,Emotion,People_204_v.jpg,10.0,38MAX,1980.0
2008,6.0,Think,Neutral,Animals_043_h.jpg,10.0,38MAX,870.0
2009,6.0,Think,Neutral,Animals_043_h.jpg,10.0,38MAX,1360.0
2010,6.0,Think,Neutral,Animals_043_h.jpg,10.0,38MAX,1480.0
2011,6.0,Think,Neutral,Animals_043_h.jpg,10.0,38MAX,1630.0
2012,6.0,Think,Neutral,Animals_043_h.jpg,10.0,38MAX,2180.0
2013,6.0,Think,Neutral,Animals_043_h.jpg,10.0,38MAX,2670.0
2014,6.0,Think,Neutral,Animals_043_h.jpg,10.0,38MAX,2770.0
2015,6.0,Think,Emotion,People_230_h.jpg,10.0,38MAX,1270.0
2016,6.0,Think,Emotion,People_230_h.jpg,10.0,38MAX,1960.0
2017,6.0,Think,Neutral,Faces_123_h.jpg,10.0,38MAX,330.0
2018,6.0,Think,Neutral,Faces_123_h.jpg,10.0,38MAX,480.0
2019,6.0,Think,Neutral,Faces_123_h.jpg,10.0,38MAX,800.0
2020,6.0,Think,Neutral,Faces_123_h.jpg,10.0,38MAX,1390.0
2021,6.0,Think,Neutral,Faces_123_h.jpg,10.0,38MAX,1700.0
2022,6.0,Think,Neutral,Faces_123_h.jpg,10.0,38MAX,1860.0
2023,6.0,Think,Neutral,Faces_123_h.jpg,10.0,38MAX,2510.0
2024,6.0,Think,Neutral,People_249_h.jpg,10.0,38MAX,750.0
2025,6.0,Think,Neutral,People_249_h.jpg,10.0,38MAX,1600.0
2026,6.0,Think,Neutral,People_249_h.jpg,10.0,38MAX,2360.0
2027,6.0,Think,Emotion,Objects_006_h.jpg,10.0,38MAX,2250.0
2028,6.0,Think,Neutral,Animals_105_h.jpg,10.0,38MAX,280.0
2029,6.0,Think,Neutral,Animals_105_h.jpg,10.0,38MAX,2940.0
2030,6.0,Think,Emotion,Animals_065_h.jpg,10.0,38MAX,800.0
2031,6.0,Think,Emotion,Faces_368_h.jpg,10.0,38MAX,900.0
2032,6.0,Think,Emotion,Faces_368_h.jpg,10.0,38MAX,1130.0
2033,6.0,Think,Emotion,Faces_368_h.jpg,10.0,38MAX,2450.0
2034,6.0,Think,Emotion,People_205_v.jpg,10.0,38MAX,210.0
2035,6.0,Think,Emotion,People_205_v.jpg,10.0,38MAX,360.0
2036,6.0,Think,Emotion,People_205_v.jpg,10.0,38MAX,600.0
2037,6.0,Think,Emotion,People_205_v.jpg,10.0,38MAX,820.0
2038,6.0,Think,Emotion,People_205_v.jpg,10.0,38MAX,1320.0
2039,6.0,Think,Emotion,People_205_v.jpg,10.0,38MAX,1550.0
2040,6.0,Think,Emotion,Objects_010_h.jpg,10.0,38MAX,830.0
2041,6.0,Think,Emotion,Objects_010_h.jpg,10.0,38MAX,2660.0
2042,6.0,Think,Neutral,People_035_h.jpg,10.0,38MAX,1120.0
2043,6.0,Think,Neutral,People_035_h.jpg,10.0,38MAX,1210.0
2044,6.0,Think,Neutral,People_035_h.jpg,10.0,38MAX,2070.0
2045,6.0,Think,Neutral,People_035_h.jpg,10.0,38MAX,2410.0
2046,6.0,Think,Neutral,People_035_h.jpg,10.0,38MAX,2540.0
2047,6.0,Think,Emotion,People_019_v.jpg,10.0,38MAX,1430.0
2048,6.0,Think,Emotion,People_019_v.jpg,10.0,38MAX,1570.0
2049,6.0,Think,Emotion,People_019_v.jpg,10.0,38MAX,2260.0
2050,6.0,Think,Emotion,People_019_v.jpg,10.0,38MAX,2870.0
2051,6.0,Think,Neutral,Faces_292_h.jpg,10.0,38MAX,250.0
2052,6.0,Think,Neutral,Faces_292_h.jpg,10.0,38MAX,820.0
2053,6.0,Think,Neutral,Faces_292_h.jpg,10.0,38MAX,1060.0
2054,6.0,Think,Neutral,Faces_292_h.jpg,10.0,38MAX,1180.0
2055,6.0,Think,Neutral,Objects_200_h.jpg,10.0,38MAX,1230.0
2056,6.0,Think,Neutral,Objects_200_h.jpg,10.0,38MAX,2180.0
2057,6.0,Think,Neutral,Objects_200_h.jpg,10.0,38MAX,2300.0
2058,6.0,Think,Emotion,People_090_v.jpg,10.0,38MAX,1160.0
2059,6.0,Think,Emotion,People_090_v.jpg,10.0,38MAX,2080.0
2060,6.0,Think,Emotion,People_090_v.jpg,10.0,38MAX,2220.0
2061,6.0,Think,Emotion,People_090_v.jpg,10.0,38MAX,2730.0
2062,6.0,Think,Neutral,Animals_088_h.jpg,10.0,38MAX,970.0
2063,6.0,Think,Neutral,Animals_088_h.jpg,10.0,38MAX,1090.0
2064,6.0,Think,Neutral,Animals_088_h.jpg,10.0,38MAX,1230.0
2065,7.0,Think,Neutral,Animals_043_h.jpg,10.0,38MAX,1040.0
2066,7.0,Think,Neutral,Animals_043_h.jpg,10.0,38MAX,2630.0
2067,7.0,Think,Emotion,Faces_156_h.jpg,10.0,38MAX,600.0
2068,7.0,Think,Emotion,Faces_156_h.jpg,10.0,38MAX,1970.0
2069,7.0,Think,Emotion,Faces_156_h.jpg,10.0,38MAX,2750.0
2070,7.0,Think,Neutral,People_164_h.jpg,10.0,38MAX,350.0
2071,7.0,Think,Neutral,People_164_h.jpg,10.0,38MAX,2490.0
2072,7.0,Think,Emotion,People_090_v.jpg,10.0,38MAX,1150.0
2073,7.0,Think,Emotion,People_090_v.jpg,10.0,38MAX,1750.0
2074,7.0,Think,Emotion,People_090_v.jpg,10.0,38MAX,1870.0
2075,7.0,Think,Emotion,People_090_v.jpg,10.0,38MAX,1990.0
2076,7.0,Think,Emotion,People_090_v.jpg,10.0,38MAX,2480.0
2077,7.0,Think,Emotion,People_090_v.jpg,10.0,38MAX,2580.0
2078,7.0,Think,Emotion,People_019_v.jpg,10.0,38MAX,1580.0
2079,7.0,Think,Emotion,People_019_v.jpg,10.0,38MAX,2850.0
2080,7.0,Think,Emotion,Objects_010_h.jpg,10.0,38MAX,560.0
2081,7.0,Think,Emotion,Objects_010_h.jpg,10.0,38MAX,960.0
2082,7.0,Think,Emotion,Objects_010_h.jpg,10.0,38MAX,2300.0
2083,7.0,Think,Emotion,Objects_010_h.jpg,10.0,38MAX,2720.0
2084,7.0,Think,Emotion,Animals_008_v.jpg,10.0,38MAX,2420.0
2085,7.0,Think,Emotion,Animals_008_v.jpg,10.0,38MAX,2910.0
2086,7.0,Think,Emotion,Objects_022_h.jpg,10.0,38MAX,600.0
2087,7.0,Think,Emotion,Objects_022_h.jpg,10.0,38MAX,2570.0
2088,7.0,Think,Emotion,Objects_022_h.jpg,10.0,38MAX,2690.0
2089,7.0,Think,Emotion,Objects_022_h.jpg,10.0,38MAX,2790.0
2090,7.0,Think,Emotion,Animals_065_h.jpg,10.0,38MAX,2830.0
2091,7.0,Think,Neutral,Animals_088_h.jpg,10.0,38MAX,1530.0
2092,7.0,Think,Neutral,Animals_088_h.jpg,10.0,38MAX,2530.0
2093,7.0,Think,Emotion,Objects_006_h.jpg,10.0,38MAX,220.0
2094,7.0,Think,Emotion,Objects_006_h.jpg,10.0,38MAX,340.0
2095,7.0,Think,Emotion,Objects_006_h.jpg,10.0,38MAX,1500.0
2096,7.0,Think,Emotion,People_204_v.jpg,10.0,38MAX,610.0
2097,7.0,Think,Emotion,People_204_v.jpg,10.0,38MAX,2650.0
2098,7.0,Think,Emotion,Faces_368_h.jpg,10.0,38MAX,380.0
2099,7.0,Think,Emotion,Faces_368_h.jpg,10.0,38MAX,510.0
2100,7.0,Think,Emotion,Faces_368_h.jpg,10.0,38MAX,880.0
2101,7.0,Think,Emotion,Faces_368_h.jpg,10.0,38MAX,1130.0
2102,7.0,Think,Emotion,Faces_368_h.jpg,10.0,38MAX,1270.0
2103,7.0,Think,Emotion,Faces_368_h.jpg,10.0,38MAX,1660.0
2104,7.0,Think,Emotion,Faces_368_h.jpg,10.0,38MAX,1740.0
2105,7.0,Think,Emotion,Faces_368_h.jpg,10.0,38MAX,1950.0
2106,7.0,Think,Emotion,Faces_368_h.jpg,10.0,38MAX,2090.0
2107,7.0,Think,Emotion,Faces_368_h.jpg,10.0,38MAX,2360.0
2108,7.0,Think,Emotion,Faces_368_h.jpg,10.0,38MAX,2690.0
2109,7.0,Think,Emotion,Faces_368_h.jpg,10.0,38MAX,2800.0
2110,7.0,Think,Neutral,Faces_292_h.jpg,10.0,38MAX,560.0
2111,7.0,Think,Neutral,Faces_292_h.jpg,10.0,38MAX,1040.0
2112,7.0,Think,Neutral,Faces_292_h.jpg,10.0,38MAX,1190.0
2113,7.0,Think,Neutral,Faces_292_h.jpg,10.0,38MAX,2580.0
2114,7.0,Think,Neutral,Faces_292_h.jpg,10.0,38MAX,2710.0
2115,7.0,Think,Neutral,Faces_292_h.jpg,10.0,38MAX,2830.0
2116,7.0,Think,Neutral,Animals_105_h.jpg,10.0,38MAX,350.0
2117,7.0,Think,Neutral,Animals_105_h.jpg,10.0,38MAX,1240.0
2118,7.0,Think,Neutral,Animals_105_h.jpg,10.0,38MAX,1770.0
2119,7.0,Think,Neutral,Animals_105_h.jpg,10.0,38MAX,2600.0
2120,7.0,Think,Neutral,People_249_h.jpg,10.0,38MAX,520.0
2121,7.0,Think,Neutral,People_249_h.jpg,10.0,38MAX,670.0
2122,7.0,Think,Neutral,People_249_h.jpg,10.0,38MAX,1220.0
2123,7.0,Think,Neutral,People_249_h.jpg,10.0,38MAX,1430.0
2124,7.0,Think,Neutral,People_249_h.jpg,10.0,38MAX,2520.0
2125,7.0,Think,Neutral,People_035_h.jpg,10.0,38MAX,550.0
2126,7.0,Think,Neutral,People_035_h.jpg,10.0,38MAX,1950.0
2127,7.0,Think,Neutral,People_035_h.jpg,10.0,38MAX,2060.0
2128,7.0,Think,Neutral,People_035_h.jpg,10.0,38MAX,2320.0
2129,7.0,Think,Neutral,Objects_200_h.jpg,10.0,38MAX,1270.0
2130,7.0,Think,Neutral,Objects_200_h.jpg,10.0,38MAX,1620.0
2131,7.0,Think,Neutral,Objects_200_h.jpg,10.0,38MAX,2530.0
2132,7.0,Think,Emotion,People_205_v.jpg,10.0,38MAX,460.0
2133,7.0,Think,Emotion,People_205_v.jpg,10.0,38MAX,1120.0
2134,7.0,Think,Emotion,People_205_v.jpg,10.0,38MAX,2600.0
2135,7.0,Think,Neutral,Faces_123_h.jpg,10.0,38MAX,720.0
2136,8.0,Think,Neutral,People_249_h.jpg,10.0,38MAX,840.0
2137,8.0,Think,Neutral,People_249_h.jpg,10.0,38MAX,1340.0
2138,8.0,Think,Neutral,People_035_h.jpg,10.0,38MAX,1880.0
2139,8.0,Think,Neutral,People_035_h.jpg,10.0,38MAX,1960.0
2140,8.0,Think,Neutral,People_035_h.jpg,10.0,38MAX,2080.0
2141,8.0,Think,Neutral,People_035_h.jpg,10.0,38MAX,2690.0
2142,8.0,Think,Emotion,People_230_h.jpg,10.0,38MAX,1880.0
2143,8.0,Think,Emotion,People_230_h.jpg,10.0,38MAX,2340.0
2144,8.0,Think,Emotion,People_230_h.jpg,10.0,38MAX,2650.0
2145,8.0,Think,Emotion,People_230_h.jpg,10.0,38MAX,2830.0
2146,8.0,Think,Emotion,People_090_v.jpg,10.0,38MAX,1230.0
2147,8.0,Think,Emotion,People_090_v.jpg,10.0,38MAX,2170.0
2148,8.0,Think,Emotion,People_090_v.jpg,10.0,38MAX,2610.0
2149,8.0,Think,Emotion,People_090_v.jpg,10.0,38MAX,2880.0
2150,8.0,Think,Neutral,Faces_123_h.jpg,10.0,38MAX,1130.0
2151,8.0,Think,Neutral,Faces_123_h.jpg,10.0,38MAX,1490.0
2152,8.0,Think,Neutral,Faces_123_h.jpg,10.0,38MAX,1570.0
2153,8.0,Think,Neutral,Faces_123_h.jpg,10.0,38MAX,2150.0
2154,8.0,Think,Neutral,Faces_123_h.jpg,10.0,38MAX,2510.0
2155,8.0,Think,Neutral,Faces_292_h.jpg,10.0,38MAX,360.0
2156,8.0,Think,Neutral,Faces_292_h.jpg,10.0,38MAX,1050.0
2157,8.0,Think,Neutral,Faces_292_h.jpg,10.0,38MAX,1170.0
2158,8.0,Think,Neutral,Faces_292_h.jpg,10.0,38MAX,1620.0
2159,8.0,Think,Neutral,Faces_292_h.jpg,10.0,38MAX,2110.0
2160,8.0,Think,Neutral,Faces_292_h.jpg,10.0,38MAX,2260.0
2161,8.0,Think,Neutral,Faces_292_h.jpg,10.0,38MAX,2750.0
2162,8.0,Think,Neutral,Faces_292_h.jpg,10.0,38MAX,2870.0
2163,8.0,Think,Emotion,Animals_008_v.jpg,10.0,38MAX,2540.0
2164,8.0,Think,Neutral,People_164_h.jpg,10.0,38MAX,2230.0
2165,8.0,Think,Neutral,People_164_h.jpg,10.0,38MAX,2360.0
2166,8.0,Think,Neutral,People_095_h.jpg,10.0,38MAX,1270.0
2167,8.0,Think,Neutral,People_095_h.jpg,10.0,38MAX,1400.0
2168,8.0,Think,Neutral,People_095_h.jpg,10.0,38MAX,2120.0
2169,8.0,Think,Neutral,People_095_h.jpg,10.0,38MAX,2210.0
2170,8.0,Think,Emotion,Faces_368_h.jpg,10.0,38MAX,1040.0
2171,8.0,Think,Emotion,Objects_010_h.jpg,10.0,38MAX,2540.0
2172,8.0,Think,Neutral,Animals_088_h.jpg,10.0,38MAX,1710.0
2173,8.0,Think,Neutral,Animals_088_h.jpg,10.0,38MAX,2340.0
2174,8.0,Think,Neutral,Animals_088_h.jpg,10.0,38MAX,2460.0
2175,8.0,Think,Neutral,Animals_088_h.jpg,10.0,38MAX,2570.0
2176,8.0,Think,Emotion,Faces_156_h.jpg,10.0,38MAX,740.0
2177,8.0,Think,Emotion,Faces_156_h.jpg,10.0,38MAX,900.0
2178,8.0,Think,Emotion,Faces_156_h.jpg,10.0,38MAX,1210.0
2179,8.0,Think,Emotion,Faces_156_h.jpg,10.0,38MAX,2320.0
2180,8.0,Think,Neutral,Animals_043_h.jpg,10.0,38MAX,860.0
2181,8.0,Think,Neutral,Animals_043_h.jpg,10.0,38MAX,1060.0
2182,8.0,Think,Neutral,Animals_043_h.jpg,10.0,38MAX,1710.0
2183,8.0,Think,Emotion,Objects_006_h.jpg,10.0,38MAX,260.0
2184,8.0,Think,Emotion,Objects_006_h.jpg,10.0,38MAX,380.0
2185,8.0,Think,Emotion,Objects_006_h.jpg,10.0,38MAX,670.0
2186,8.0,Think,Emotion,Objects_006_h.jpg,10.0,38MAX,1240.0
2187,8.0,Think,Emotion,Objects_006_h.jpg,10.0,38MAX,1350.0
2188,8.0,Think,Emotion,Objects_006_h.jpg,10.0,38MAX,1420.0
2189,8.0,Think,Emotion,Objects_006_h.jpg,10.0,38MAX,1920.0
2190,8.0,Think,Emotion,Objects_006_h.jpg,10.0,38MAX,2390.0
2191,8.0,Think,Emotion,Objects_006_h.jpg,10.0,38MAX,2660.0
2192,8.0,Think,Emotion,Animals_065_h.jpg,10.0,38MAX,270.0
2193,8.0,Think,Emotion,Animals_065_h.jpg,10.0,38MAX,460.0
2194,8.0,Think,Emotion,Animals_065_h.jpg,10.0,38MAX,1070.0
2195,8.0,Think,Emotion,Animals_065_h.jpg,10.0,38MAX,1160.0
2196,8.0,Think,Emotion,Animals_065_h.jpg,10.0,38MAX,2070.0
2197,8.0,Think,Emotion,Animals_065_h.jpg,10.0,38MAX,2250.0
2198,8.0,Think,Emotion,Animals_065_h.jpg,10.0,38MAX,2720.0
2199,8.0,Think,Emotion,Animals_065_h.jpg,10.0,38MAX,2920.0
2200,8.0,Think,Neutral,Animals_105_h.jpg,10.0,38MAX,420.0
2201,8.0,Think,Neutral,Animals_105_h.jpg,10.0,38MAX,1620.0
2202,8.0,Think,Neutral,Animals_105_h.jpg,10.0,38MAX,1730.0
2203,8.0,Think,Neutral,Objects_200_h.jpg,10.0,38MAX,580.0
2204,8.0,Think,Neutral,Objects_200_h.jpg,10.0,38MAX,1950.0
