,index,Cond1,Cond2,Image.OnsetTime,ImageFond,Black.RESP,ListImage.Cycle
313,316,No-Think,Emotion,2103773,Animals_078_h.jpg,1,7
317,320,Think,Emotion,2125497,Faces_156_h.jpg,3,7
318,321,Think,Neutral,2130782,People_095_h.jpg,3,7
319,322,Think,Neutral,2136168,People_249_h.jpg,3,7
320,323,Think,Emotion,2141137,Animals_065_h.jpg,2,7
321,324,Think,Emotion,2146272,People_230_h.jpg,2,7
322,325,No-Think,Neutral,2157626,People_148_h.jpg,1,7
323,326,No-Think,Neutral,2163112,Objects_049_h.jpg,1,7
326,329,No-Think,Emotion,2179068,Objects_126_h.jpg,1,7
327,330,Think,Emotion,2184320,People_090_v.jpg,3,7
328,331,No-Think,Emotion,2189605,Objects_154_h.jpg,1,7
329,332,Think,Neutral,2194775,People_164_h.jpg,3,7
330,333,No-Think,Emotion,2200193,People_077_v.jpg,1,7
331,334,No-Think,Emotion,2205528,People_209_v.jpg,1,7
334,337,No-Think,Neutral,2221701,Faces_184_h.jpg,1,7
335,338,Think,Neutral,2227053,Objects_200_h.jpg,3,7
336,339,Think,Emotion,2232389,People_090_v.jpg,3,8
338,341,Think,Emotion,2242776,Objects_006_h.jpg,2,8
339,342,No-Think,Emotion,2247761,People_209_v.jpg,1,8
344,347,No-Think,Neutral,2275105,Faces_184_h.jpg,1,8
345,348,Think,Emotion,2279907,Faces_156_h.jpg,3,8
346,349,Think,Neutral,2284792,Objects_029_h.jpg,3,8
347,350,Think,Neutral,2290244,Faces_292_h.jpg,3,8
350,353,No-Think,Emotion,2306334,People_077_v.jpg,1,8
354,357,Think,Neutral,2331794,Objects_200_h.jpg,3,8
355,358,No-Think,Emotion,2337029,Objects_154_h.jpg,1,8
356,359,Think,Neutral,2343832,People_249_h.jpg,3,8
361,364,Think,Emotion,2371409,Animals_065_h.jpg,2,8
371,374,Think,Emotion,2426864,People_205_v.jpg,3,8
372,375,No-Think,Neutral,2431683,People_179_h.jpg,1,8
378,381,Think,Emotion,2470581,People_204_v.jpg,1,8
379,382,No-Think,Neutral,2475533,Faces_211_h.jpg,1,8
