,Subject,Condition,Time,Length,AUC,Percent_intrusion
2016,40MMA,Think,8,2,,32.97872340425532
2017,40MMA,Think,8,3,,6.382978723404255
2018,40MMA,Think,8,4,,0.5319148936170213
2019,40MMA,Think,8,5,,0.5319148936170213
2020,40MMA,Think,9,1,,93.61702127659575
2021,40MMA,Think,9,2,,37.765957446808514
2022,40MMA,Think,9,3,,4.25531914893617
2023,40MMA,Think,9,4,,1.0638297872340425
2024,40MMA,Think,9,5,,0.5319148936170213
2025,40MMA,Think,10,1,,94.14893617021278
2026,40MMA,Think,10,2,,60.63829787234043
2027,40MMA,Think,10,3,,23.93617021276596
2028,40MMA,Think,10,4,,10.106382978723403
2029,40MMA,Think,10,5,,5.319148936170213
2030,40MMA,Think,11,1,,84.57446808510637
2031,40MMA,Think,11,2,,44.680851063829785
2032,40MMA,Think,11,3,,11.702127659574469
2033,40MMA,Think,11,4,,6.382978723404255
2034,40MMA,Think,11,5,,0.5319148936170213
2035,40MMA,Think,12,1,,93.08510638297872
2036,40MMA,Think,12,2,,67.02127659574468
2037,40MMA,Think,12,3,,27.659574468085108
2038,40MMA,Think,12,4,,10.638297872340425
2039,40MMA,Think,12,5,,4.787234042553192
2040,40MMA,Think,13,1,,94.68085106382979
2041,40MMA,Think,13,2,,71.27659574468085
2042,40MMA,Think,13,3,,36.702127659574465
2043,40MMA,Think,13,4,,13.297872340425531
2044,40MMA,Think,13,5,,6.382978723404255
2045,40MMA,Think,14,1,,88.82978723404256
2046,40MMA,Think,14,2,,51.06382978723404
2047,40MMA,Think,14,3,,17.5531914893617
2048,40MMA,Think,14,4,,5.851063829787234
2049,40MMA,Think,14,5,,1.0638297872340425
2050,40MMA,Think,15,1,,88.82978723404256
2051,40MMA,Think,15,2,,47.87234042553192
2052,40MMA,Think,15,3,,11.702127659574469
2053,40MMA,Think,15,4,,4.25531914893617
2054,40MMA,Think,15,5,,1.0638297872340425
2055,40MMA,Think,16,1,,96.27659574468085
2056,40MMA,Think,16,2,,65.95744680851064
2057,40MMA,Think,16,3,,29.25531914893617
2058,40MMA,Think,16,4,,14.361702127659576
2059,40MMA,Think,16,5,,3.723404255319149
2060,40MMA,Think,17,1,,93.61702127659575
2061,40MMA,Think,17,2,,55.319148936170215
2062,40MMA,Think,17,3,,14.361702127659576
2063,40MMA,Think,17,4,,6.914893617021277
2064,40MMA,Think,17,5,,2.6595744680851063
2065,40MMA,Think,18,1,,97.3404255319149
2066,40MMA,Think,18,2,,73.40425531914893
2067,40MMA,Think,18,3,,34.04255319148936
2068,40MMA,Think,18,4,,14.893617021276595
2069,40MMA,Think,18,5,,7.9787234042553195
2070,40MMA,Think,19,1,,98.93617021276596
2071,40MMA,Think,19,2,,90.95744680851064
2072,40MMA,Think,19,3,,57.97872340425532
2073,40MMA,Think,19,4,,31.382978723404253
2074,40MMA,Think,19,5,,12.76595744680851
2075,40MMA,Think,20,1,,99.46808510638297
2076,40MMA,Think,20,2,,82.97872340425532
2077,40MMA,Think,20,3,,48.93617021276596
2078,40MMA,Think,20,4,,25.0
2079,40MMA,Think,20,5,,11.170212765957446
2080,40MMA,Think,21,1,,100.0
2081,40MMA,Think,21,2,,88.82978723404256
2082,40MMA,Think,21,3,,58.51063829787234
2083,40MMA,Think,21,4,,28.191489361702125
2084,40MMA,Think,21,5,,12.23404255319149
2085,40MMA,Think,22,1,,98.93617021276596
2086,40MMA,Think,22,2,,86.70212765957447
2087,40MMA,Think,22,3,,36.17021276595745
2088,40MMA,Think,22,4,,14.893617021276595
2089,40MMA,Think,22,5,,7.446808510638298
2090,40MMA,Think,23,1,,98.40425531914893
2091,40MMA,Think,23,2,,78.72340425531915
2092,40MMA,Think,23,3,,36.17021276595745
2093,40MMA,Think,23,4,,13.297872340425531
2094,40MMA,Think,23,5,,6.914893617021277
2095,40MMA,Think,24,1,,99.46808510638297
2096,40MMA,Think,24,2,,84.57446808510637
2097,40MMA,Think,24,3,,43.08510638297872
2098,40MMA,Think,24,4,,20.212765957446805
2099,40MMA,Think,24,5,,10.638297872340425
2100,40MMA,Think,25,1,,98.93617021276596
2101,40MMA,Think,25,2,,93.08510638297872
2102,40MMA,Think,25,3,,67.02127659574468
2103,40MMA,Think,25,4,,42.02127659574468
2104,40MMA,Think,25,5,,29.25531914893617
2105,40MMA,Think,26,1,,98.93617021276596
2106,40MMA,Think,26,2,,88.82978723404256
2107,40MMA,Think,26,3,,64.8936170212766
2108,40MMA,Think,26,4,,42.02127659574468
2109,40MMA,Think,26,5,,24.46808510638298
2110,40MMA,Think,27,1,,97.87234042553192
2111,40MMA,Think,27,2,,87.2340425531915
2112,40MMA,Think,27,3,,51.06382978723404
2113,40MMA,Think,27,4,,30.319148936170215
2114,40MMA,Think,27,5,,15.425531914893616
2115,40MMA,Think,28,1,,97.87234042553192
2116,40MMA,Think,28,2,,86.70212765957447
2117,40MMA,Think,28,3,,48.40425531914894
2118,40MMA,Think,28,4,,25.53191489361702
2119,40MMA,Think,28,5,,14.361702127659576
2120,40MMA,Think,29,1,,99.46808510638297
2121,40MMA,Think,29,2,,88.82978723404256
2122,40MMA,Think,29,3,,55.319148936170215
2123,40MMA,Think,29,4,,33.51063829787234
2124,40MMA,Think,29,5,,20.74468085106383
2125,40MMA,No-Think,5,1,0.5287708906283055,
2126,40MMA,No-Think,5,2,0.506346519991538,
2127,40MMA,No-Think,5,3,0.5340596572879205,
2128,40MMA,No-Think,5,4,0.5486566532684578,
2129,40MMA,No-Think,5,5,0.5141738946477682,
2130,40MMA,No-Think,6,1,0.561772794584303,
2131,40MMA,No-Think,6,2,0.4918552993441929,
2132,40MMA,No-Think,6,3,0.4723926380368098,
2133,40MMA,No-Think,6,4,0.48773006134969327,
2134,40MMA,No-Think,6,5,0.49693251533742333,
2135,40MMA,No-Think,7,1,0.5636767505817644,
2136,40MMA,No-Think,7,2,0.5891686058811085,
2137,40MMA,No-Think,7,3,0.5241167759678443,
2138,40MMA,No-Think,7,4,0.5172413793103449,
2139,40MMA,No-Think,7,5,0.5172413793103449,
2140,40MMA,No-Think,8,1,0.5502432832663423,
2141,40MMA,No-Think,8,2,0.5623016712502644,
2142,40MMA,No-Think,8,3,0.491537973344616,
2143,40MMA,No-Think,8,4,0.48466257668711654,
2144,40MMA,No-Think,8,5,0.49079754601226994,
2145,40MMA,No-Think,9,1,0.5065580706579226,
2146,40MMA,No-Think,9,2,0.5561667019251111,
2147,40MMA,No-Think,9,3,0.47736407869684794,
2148,40MMA,No-Think,9,4,0.49079754601226994,
2149,40MMA,No-Think,9,5,0.49693251533742333,
2150,40MMA,No-Think,10,1,0.5368098159509203,
2151,40MMA,No-Think,10,2,0.5331076792891898,
2152,40MMA,No-Think,10,3,0.4991537973344615,
2153,40MMA,No-Think,10,4,0.5057118679923842,
2154,40MMA,No-Think,10,5,0.5130103659826528,
2155,40MMA,No-Think,11,1,0.5207319653056908,
2156,40MMA,No-Think,11,2,0.5132219166490374,
2157,40MMA,No-Think,11,3,0.4830759466892321,
2158,40MMA,No-Think,11,4,0.500740427332346,
2159,40MMA,No-Think,11,5,0.5019039559974614,
2160,40MMA,No-Think,12,1,0.517664480643114,
2161,40MMA,No-Think,12,2,0.5756293632324941,
2162,40MMA,No-Think,12,3,0.47958536069388624,
2163,40MMA,No-Think,12,4,0.4700655807065792,
2164,40MMA,No-Think,12,5,0.49576898667230807,
2165,40MMA,No-Think,13,1,0.5042310133276919,
2166,40MMA,No-Think,13,2,0.5215781679712291,
2167,40MMA,No-Think,13,3,0.4845568013539243,
2168,40MMA,No-Think,13,4,0.5248572033001905,
2169,40MMA,No-Think,13,5,0.5099428813200761,
2170,40MMA,No-Think,14,1,0.5046541146604612,
2171,40MMA,No-Think,14,2,0.507086947323884,
2172,40MMA,No-Think,14,3,0.5156547493124604,
2173,40MMA,No-Think,14,4,0.48963401734715467,
2174,40MMA,No-Think,14,5,0.5080389253226149,
2175,40MMA,No-Think,15,1,0.4598053733869262,
2176,40MMA,No-Think,15,2,0.4829701713560397,
2177,40MMA,No-Think,15,3,0.4800084620266554,
2178,40MMA,No-Think,15,4,0.4815950920245399,
2179,40MMA,No-Think,15,5,0.48466257668711654,
2180,40MMA,No-Think,16,1,0.47281573936957905,
2181,40MMA,No-Think,16,2,0.440342712079543,
2182,40MMA,No-Think,16,3,0.4722868627036176,
2183,40MMA,No-Think,16,4,0.4892109160143855,
2184,40MMA,No-Think,16,5,0.5290882166278824,
2185,40MMA,No-Think,17,1,0.4678442987095409,
2186,40MMA,No-Think,17,2,0.44425639940765815,
2187,40MMA,No-Think,17,3,0.5217897186376137,
2188,40MMA,No-Think,17,4,0.49883647133488473,
2189,40MMA,No-Think,17,5,0.4938650306748466,
2190,40MMA,No-Think,18,1,0.4888935900148086,
2191,40MMA,No-Think,18,2,0.4847683520203089,
2192,40MMA,No-Think,18,3,0.492595726676539,
2193,40MMA,No-Think,18,4,0.5125872646498837,
2194,40MMA,No-Think,18,5,0.4946054580071927,
2195,40MMA,No-Think,19,1,0.5030674846625767,
2196,40MMA,No-Think,19,2,0.5226359213031522,
2197,40MMA,No-Think,19,3,0.4599111487201184,
2198,40MMA,No-Think,19,4,0.45462238206050354,
2199,40MMA,No-Think,19,5,0.4370636767505818,
2200,40MMA,No-Think,20,1,0.5030674846625767,
2201,40MMA,No-Think,20,2,0.46287285804950284,
2202,40MMA,No-Think,20,3,0.45113179606515763,
2203,40MMA,No-Think,20,4,0.5048656653268457,
2204,40MMA,No-Think,20,5,0.4405542627459277,
2205,40MMA,No-Think,21,1,0.5030674846625767,
2206,40MMA,No-Think,21,2,0.49005711867992385,
2207,40MMA,No-Think,21,3,0.5737254072350327,
2208,40MMA,No-Think,21,4,0.555426274592765,
2209,40MMA,No-Think,21,5,0.5328961286228051,
2210,40MMA,No-Think,22,1,0.5030674846625767,
2211,40MMA,No-Think,22,2,0.4598053733869262,
2212,40MMA,No-Think,22,3,0.4645652633805797,
2213,40MMA,No-Think,22,4,0.4696424793738101,
2214,40MMA,No-Think,22,5,0.48233551935688596,
2215,40MMA,No-Think,23,1,0.5061349693251533,
2216,40MMA,No-Think,23,2,0.521895493970806,
2217,40MMA,No-Think,23,3,0.5002115506663846,
2218,40MMA,No-Think,23,4,0.48804738734927017,
2219,40MMA,No-Think,23,5,0.5087793526549609,
2220,40MMA,No-Think,24,1,0.5061349693251533,
2221,40MMA,No-Think,24,2,0.5594457372540724,
2222,40MMA,No-Think,24,3,0.49788449333615403,
2223,40MMA,No-Think,24,4,0.5232705733023059,
2224,40MMA,No-Think,24,5,0.4934419293420774,
2225,40MMA,No-Think,25,1,0.5030674846625767,
2226,40MMA,No-Think,25,2,0.5153374233128835,
2227,40MMA,No-Think,25,3,0.5069811719906918,
2228,40MMA,No-Think,25,4,0.47683520203088636,
2229,40MMA,No-Think,25,5,0.451977998730696,
2230,40MMA,No-Think,26,1,0.5030674846625767,
2231,40MMA,No-Think,26,2,0.5042310133276919,
2232,40MMA,No-Think,26,3,0.5043367886608844,
2233,40MMA,No-Think,26,4,0.47683520203088636,
2234,40MMA,No-Think,26,5,0.5435794372752274,
2235,40MMA,No-Think,27,1,0.5061349693251533,
2236,40MMA,No-Think,27,2,0.5379733446160356,
2237,40MMA,No-Think,27,3,0.5016924053310768,
2238,40MMA,No-Think,27,4,0.5270784852972287,
2239,40MMA,No-Think,27,5,0.545906494605458,
2240,40MMA,No-Think,28,1,0.5061349693251533,
2241,40MMA,No-Think,28,2,0.48624920668500105,
2242,40MMA,No-Think,28,3,0.4346308440871589,
2243,40MMA,No-Think,28,4,0.4354770467526973,
2244,40MMA,No-Think,28,5,0.4462661307383118,
2245,40MMA,No-Think,29,1,0.5030674846625767,
2246,40MMA,No-Think,29,2,0.4758832240321557,
2247,40MMA,No-Think,29,3,0.471757986037656,
2248,40MMA,No-Think,29,4,0.45959382272054156,
2249,40MMA,No-Think,29,5,0.487624286016501,
2250,41BAL,Think,5,1,,98.22485207100591
2251,41BAL,Think,5,2,,64.49704142011834
2252,41BAL,Think,5,3,,24.2603550295858
2253,41BAL,Think,5,4,,8.284023668639055
2254,41BAL,Think,5,5,,2.9585798816568047
2255,41BAL,Think,6,1,,98.81656804733728
2256,41BAL,Think,6,2,,75.14792899408283
2257,41BAL,Think,6,3,,33.13609467455622
2258,41BAL,Think,6,4,,11.834319526627219
2259,41BAL,Think,6,5,,3.5502958579881656
2260,41BAL,Think,7,1,,93.49112426035504
2261,41BAL,Think,7,2,,43.19526627218935
2262,41BAL,Think,7,3,,9.467455621301776
2263,41BAL,Think,7,4,,2.9585798816568047
2264,41BAL,Think,7,5,,0.591715976331361
2265,41BAL,Think,8,1,,94.0828402366864
2266,41BAL,Think,8,2,,37.278106508875744
2267,41BAL,Think,8,3,,4.142011834319527
2268,41BAL,Think,8,4,,0.591715976331361
2269,41BAL,Think,8,5,,0.591715976331361
2270,41BAL,Think,9,1,,98.22485207100591
2271,41BAL,Think,9,2,,78.69822485207101
2272,41BAL,Think,9,3,,40.828402366863905
2273,41BAL,Think,9,4,,22.485207100591715
2274,41BAL,Think,9,5,,11.834319526627219
2275,41BAL,Think,10,1,,95.26627218934911
2276,41BAL,Think,10,2,,73.37278106508876
2277,41BAL,Think,10,3,,36.68639053254438
2278,41BAL,Think,10,4,,20.710059171597635
2279,41BAL,Think,10,5,,12.42603550295858
2280,41BAL,Think,11,1,,90.53254437869822
2281,41BAL,Think,11,2,,63.31360946745562
2282,41BAL,Think,11,3,,33.13609467455622
2283,41BAL,Think,11,4,,18.93491124260355
2284,41BAL,Think,11,5,,10.650887573964498
2285,41BAL,Think,12,1,,82.84023668639054
2286,41BAL,Think,12,2,,62.1301775147929
2287,41BAL,Think,12,3,,33.72781065088758
2288,41BAL,Think,12,4,,21.301775147928996
2289,41BAL,Think,12,5,,11.242603550295858
2290,41BAL,Think,13,1,,92.3076923076923
2291,41BAL,Think,13,2,,66.27218934911244
2292,41BAL,Think,13,3,,37.8698224852071
2293,41BAL,Think,13,4,,22.485207100591715
2294,41BAL,Think,13,5,,15.384615384615385
2295,41BAL,Think,14,1,,76.92307692307693
2296,41BAL,Think,14,2,,42.60355029585799
2297,41BAL,Think,14,3,,14.201183431952662
2298,41BAL,Think,14,4,,8.875739644970414
2299,41BAL,Think,14,5,,4.142011834319527
2300,41BAL,Think,15,1,,65.68047337278107
2301,41BAL,Think,15,2,,21.893491124260358
2302,41BAL,Think,15,3,,2.9585798816568047
2303,41BAL,Think,15,4,,0.591715976331361
2304,41BAL,Think,15,5,,0.0
2305,41BAL,Think,16,1,,55.62130177514793
2306,41BAL,Think,16,2,,11.242603550295858
2307,41BAL,Think,16,3,,1.7751479289940828
2308,41BAL,Think,16,4,,0.0
2309,41BAL,Think,16,5,,0.0
2310,41BAL,Think,17,1,,56.213017751479285
2311,41BAL,Think,17,2,,7.6923076923076925
2312,41BAL,Think,17,3,,0.591715976331361
2313,41BAL,Think,17,4,,0.0
2314,41BAL,Think,17,5,,0.0
2315,41BAL,Think,18,1,,87.57396449704143
2316,41BAL,Think,18,2,,31.952662721893493
2317,41BAL,Think,18,3,,11.834319526627219
2318,41BAL,Think,18,4,,2.366863905325444
2319,41BAL,Think,18,5,,0.591715976331361
2320,41BAL,Think,19,1,,85.79881656804734
2321,41BAL,Think,19,2,,26.627218934911244
2322,41BAL,Think,19,3,,5.325443786982249
2323,41BAL,Think,19,4,,1.7751479289940828
2324,41BAL,Think,19,5,,0.591715976331361
2325,41BAL,Think,20,1,,88.16568047337277
2326,41BAL,Think,20,2,,27.810650887573964
2327,41BAL,Think,20,3,,7.6923076923076925
2328,41BAL,Think,20,4,,2.366863905325444
2329,41BAL,Think,20,5,,0.591715976331361
2330,41BAL,Think,21,1,,79.88165680473372
2331,41BAL,Think,21,2,,15.384615384615385
2332,41BAL,Think,21,3,,3.5502958579881656
2333,41BAL,Think,21,4,,1.183431952662722
2334,41BAL,Think,21,5,,0.0
2335,41BAL,Think,22,1,,88.75739644970415
2336,41BAL,Think,22,2,,37.278106508875744
2337,41BAL,Think,22,3,,5.9171597633136095
2338,41BAL,Think,22,4,,2.9585798816568047
2339,41BAL,Think,22,5,,1.7751479289940828
2340,41BAL,Think,23,1,,95.85798816568047
2341,41BAL,Think,23,2,,48.5207100591716
2342,41BAL,Think,23,3,,11.242603550295858
2343,41BAL,Think,23,4,,4.142011834319527
2344,41BAL,Think,23,5,,1.7751479289940828
2345,41BAL,Think,24,1,,90.53254437869822
2346,41BAL,Think,24,2,,32.544378698224854
2347,41BAL,Think,24,3,,3.5502958579881656
2348,41BAL,Think,24,4,,0.591715976331361
2349,41BAL,Think,24,5,,0.0
2350,41BAL,Think,25,1,,66.86390532544378
2351,41BAL,Think,25,2,,15.976331360946746
2352,41BAL,Think,25,3,,4.142011834319527
2353,41BAL,Think,25,4,,1.183431952662722
2354,41BAL,Think,25,5,,0.591715976331361
2355,41BAL,Think,26,1,,76.33136094674556
2356,41BAL,Think,26,2,,18.93491124260355
2357,41BAL,Think,26,3,,4.733727810650888
2358,41BAL,Think,26,4,,2.9585798816568047
2359,41BAL,Think,26,5,,1.7751479289940828
2360,41BAL,Think,27,1,,50.887573964497044
2361,41BAL,Think,27,2,,12.42603550295858
2362,41BAL,Think,27,3,,5.325443786982249
2363,41BAL,Think,27,4,,3.5502958579881656
2364,41BAL,Think,27,5,,2.9585798816568047
2365,41BAL,Think,28,1,,69.23076923076923
2366,41BAL,Think,28,2,,15.384615384615385
2367,41BAL,Think,28,3,,2.366863905325444
2368,41BAL,Think,28,4,,0.591715976331361
2369,41BAL,Think,28,5,,0.591715976331361
2370,41BAL,Think,29,1,,65.68047337278107
2371,41BAL,Think,29,2,,17.75147928994083
2372,41BAL,Think,29,3,,3.5502958579881656
2373,41BAL,Think,29,4,,1.183431952662722
2374,41BAL,Think,29,5,,0.591715976331361
2375,41BAL,No-Think,5,1,0.4033557046979866,
2376,41BAL,No-Think,5,2,0.4677852348993289,
2377,41BAL,No-Think,5,3,0.48590604026845635,
2378,41BAL,No-Think,5,4,0.4697986577181208,
2379,41BAL,No-Think,5,5,0.4899328859060403,
2380,41BAL,No-Think,6,1,0.5167785234899329,
2381,41BAL,No-Think,6,2,0.534228187919463,
2382,41BAL,No-Think,6,3,0.6389261744966444,
2383,41BAL,No-Think,6,4,0.5496644295302013,
2384,41BAL,No-Think,6,5,0.47986577181208057,
2385,41BAL,No-Think,7,1,0.4167785234899329,
2386,41BAL,No-Think,7,2,0.4550335570469798,
2387,41BAL,No-Think,7,3,0.4463087248322148,
2388,41BAL,No-Think,7,4,0.4865771812080537,
2389,41BAL,No-Think,7,5,0.4966442953020134,
2390,41BAL,No-Think,8,1,0.5335570469798658,
2391,41BAL,No-Think,8,2,0.3087248322147651,
2392,41BAL,No-Think,8,3,0.4597315436241611,
2393,41BAL,No-Think,8,4,0.4966442953020134,
2394,41BAL,No-Think,8,5,0.5,
2395,41BAL,No-Think,9,1,0.5134228187919463,
2396,41BAL,No-Think,9,2,0.52751677852349,
2397,41BAL,No-Think,9,3,0.6389261744966444,
2398,41BAL,No-Think,9,4,0.5496644295302013,
2399,41BAL,No-Think,9,5,0.5798657718120805,
2400,41BAL,No-Think,10,1,0.5302013422818792,
2401,41BAL,No-Think,10,2,0.5778523489932886,
2402,41BAL,No-Think,10,3,0.5456375838926174,
2403,41BAL,No-Think,10,4,0.5228187919463088,
2404,41BAL,No-Think,10,5,0.5563758389261745,
2405,41BAL,No-Think,11,1,0.5604026845637584,
2406,41BAL,No-Think,11,2,0.7449664429530201,
2407,41BAL,No-Think,11,3,0.45234899328859063,
2408,41BAL,No-Think,11,4,0.5228187919463088,
2409,41BAL,No-Think,11,5,0.5563758389261745,
2410,41BAL,No-Think,12,1,0.5604026845637584,
2411,41BAL,No-Think,12,2,0.7046979865771812,
2412,41BAL,No-Think,12,3,0.4161073825503356,
2413,41BAL,No-Think,12,4,0.4463087248322148,
2414,41BAL,No-Think,12,5,0.4697986577181208,
2415,41BAL,No-Think,13,1,0.5671140939597316,
2416,41BAL,No-Think,13,2,0.5147651006711409,
2417,41BAL,No-Think,13,3,0.5624161073825503,
2418,41BAL,No-Think,13,4,0.5194630872483221,
2419,41BAL,No-Think,13,5,0.559731543624161,
2420,41BAL,No-Think,14,1,0.43087248322147653,
2421,41BAL,No-Think,14,2,0.6221476510067113,
2422,41BAL,No-Think,14,3,0.6362416107382549,
2423,41BAL,No-Think,14,4,0.48322147651006714,
2424,41BAL,No-Think,14,5,0.4966442953020134,
2425,41BAL,No-Think,15,1,0.38791946308724834,
2426,41BAL,No-Think,15,2,0.4161073825503356,
2427,41BAL,No-Think,15,3,0.47315436241610737,
2428,41BAL,No-Think,15,4,0.49328859060402686,
2429,41BAL,No-Think,15,5,0.5,
2430,41BAL,No-Think,16,1,0.5248322147651007,
2431,41BAL,No-Think,16,2,0.436241610738255,
2432,41BAL,No-Think,16,3,0.49328859060402686,
2433,41BAL,No-Think,16,4,0.4966442953020134,
2434,41BAL,No-Think,16,5,0.4966442953020134,
2435,41BAL,No-Think,17,1,0.27181208053691275,
2436,41BAL,No-Think,17,2,0.45302013422818793,
2437,41BAL,No-Think,17,3,0.5,
2438,41BAL,No-Think,17,4,0.5,
2439,41BAL,No-Think,17,5,0.5,
2440,41BAL,No-Think,18,1,0.387248322147651,
2441,41BAL,No-Think,18,2,0.35906040268456374,
2442,41BAL,No-Think,18,3,0.48322147651006714,
2443,41BAL,No-Think,18,4,0.49328859060402686,
2444,41BAL,No-Think,18,5,0.5,
2445,41BAL,No-Think,19,1,0.3838926174496644,
2446,41BAL,No-Think,19,2,0.6859060402684564,
2447,41BAL,No-Think,19,3,0.5798657718120805,
2448,41BAL,No-Think,19,4,0.4966442953020134,
2449,41BAL,No-Think,19,5,0.4966442953020134,
2450,41BAL,No-Think,20,1,0.487248322147651,
2451,41BAL,No-Think,20,2,0.48590604026845635,
2452,41BAL,No-Think,20,3,0.4697986577181208,
2453,41BAL,No-Think,20,4,0.49328859060402686,
2454,41BAL,No-Think,20,5,0.5,
2455,41BAL,No-Think,21,1,0.32416107382550335,
2456,41BAL,No-Think,21,2,0.5892617449664429,
2457,41BAL,No-Think,21,3,0.4899328859060403,
2458,41BAL,No-Think,21,4,0.4966442953020134,
2459,41BAL,No-Think,21,5,0.5,
2460,41BAL,No-Think,22,1,0.5570469798657718,
2461,41BAL,No-Think,22,2,0.31879194630872487,
2462,41BAL,No-Think,22,3,0.4697986577181208,
2463,41BAL,No-Think,22,4,0.4865771812080537,
2464,41BAL,No-Think,22,5,0.4966442953020134,
2465,41BAL,No-Think,23,1,0.5134228187919463,
2466,41BAL,No-Think,23,2,0.5516778523489934,
2467,41BAL,No-Think,23,3,0.5026845637583892,
2468,41BAL,No-Think,23,4,0.4697986577181208,
2469,41BAL,No-Think,23,5,0.49328859060402686,
2470,41BAL,No-Think,24,1,0.5536912751677852,
2471,41BAL,No-Think,24,2,0.3221476510067114,
2472,41BAL,No-Think,24,3,0.45302013422818793,
2473,41BAL,No-Think,24,4,0.49328859060402686,
2474,41BAL,No-Think,24,5,0.4966442953020134,
2475,41BAL,No-Think,25,1,0.28456375838926173,
2476,41BAL,No-Think,25,2,0.412751677852349,
2477,41BAL,No-Think,25,3,0.48322147651006714,
2478,41BAL,No-Think,25,4,0.49328859060402686,
2479,41BAL,No-Think,25,5,0.49328859060402686,
2480,41BAL,No-Think,26,1,0.4409395973154363,
2481,41BAL,No-Think,26,2,0.37248322147651003,
2482,41BAL,No-Think,26,3,0.46308724832214765,
2483,41BAL,No-Think,26,4,0.48322147651006714,
2484,41BAL,No-Think,26,5,0.49328859060402686,
2485,41BAL,No-Think,27,1,0.5651006711409396,
2486,41BAL,No-Think,27,2,0.45302013422818793,
2487,41BAL,No-Think,27,3,0.4899328859060403,
2488,41BAL,No-Think,27,4,0.5,
2489,41BAL,No-Think,27,5,0.5,
2490,41BAL,No-Think,28,1,0.35771812080536913,
2491,41BAL,No-Think,28,2,0.5328859060402684,
2492,41BAL,No-Think,28,3,0.5966442953020133,
2493,41BAL,No-Think,28,4,0.5,
2494,41BAL,No-Think,28,5,0.5,
2495,41BAL,No-Think,29,1,0.37785234899328857,
2496,41BAL,No-Think,29,2,0.4429530201342282,
2497,41BAL,No-Think,29,3,0.4899328859060403,
2498,41BAL,No-Think,29,4,0.5,
2499,41BAL,No-Think,29,5,0.5,
2500,42SPE,Think,5,1,,96.55172413793103
2501,42SPE,Think,5,2,,69.54022988505747
2502,42SPE,Think,5,3,,24.71264367816092
2503,42SPE,Think,5,4,,10.919540229885058
2504,42SPE,Think,5,5,,4.597701149425287
2505,42SPE,Think,6,1,,96.55172413793103
2506,42SPE,Think,6,2,,45.40229885057471
2507,42SPE,Think,6,3,,10.919540229885058
2508,42SPE,Think,6,4,,2.2988505747126435
2509,42SPE,Think,6,5,,0.0
2510,42SPE,Think,7,1,,100.0
2511,42SPE,Think,7,2,,95.97701149425288
2512,42SPE,Think,7,3,,66.66666666666666
2513,42SPE,Think,7,4,,39.08045977011494
2514,42SPE,Think,7,5,,25.287356321839084
2515,42SPE,Think,8,1,,100.0
2516,42SPE,Think,8,2,,98.27586206896551
2517,42SPE,Think,8,3,,82.75862068965517
2518,42SPE,Think,8,4,,62.06896551724138
2519,42SPE,Think,8,5,,44.827586206896555
2520,42SPE,Think,9,1,,100.0
2521,42SPE,Think,9,2,,100.0
2522,42SPE,Think,9,3,,91.95402298850574
2523,42SPE,Think,9,4,,77.58620689655173
2524,42SPE,Think,9,5,,60.91954022988506
2525,42SPE,Think,10,1,,100.0
2526,42SPE,Think,10,2,,97.12643678160919
2527,42SPE,Think,10,3,,89.65517241379311
2528,42SPE,Think,10,4,,71.83908045977012
2529,42SPE,Think,10,5,,56.32183908045977
2530,42SPE,Think,11,1,,99.42528735632183
2531,42SPE,Think,11,2,,93.67816091954023
2532,42SPE,Think,11,3,,68.39080459770115
2533,42SPE,Think,11,4,,45.40229885057471
2534,42SPE,Think,11,5,,26.436781609195403
