,Cond1,Cond2,Cond3,Cond4,Image.OnsetTime,Image.RESP,Image.RT,ImageCentre,ImageFond,ListImage.Cycle
283,Baseline,Emotion,Vivant,Org,1406220,1,611,tiger02.png,Black.jpg,7
284,Think,Emotion,Vivant,NonOrg,1412689,1,755,bassguitar.png,People_208_h.jpg,7
285,Think,Neutral,Non vivant,NonOrg,1416290,2,641,bikehelmet.png,Landscapes_034_h.jpg,7
286,Think,Emotion,Vivant,NonOrg,1419825,1,817,airhockeypaddle01a.png,Animals_032_h.jpg,7
287,Think,Emotion,Non vivant,NonOrg,1423577,2,533,scotchtape.png,Landscapes_007_h.jpg,7
288,Baseline,Neutral,Non vivant,Org,1426911,1,563,blackbear.png,Black.jpg,7
289,Baseline,Neutral,Non vivant,NonOrg,1430163,2,449,armchair01.png,Black.jpg,7
290,No-Think,Emotion,Vivant,Org,1433364,1,879,rockbass.png,People_240_h.jpg,7
291,Think,Neutral,Non vivant,Org,1437099,2,579,hen.png,Objects_082_h.jpg,7
292,No-Think,Neutral,Non vivant,Org,1440433,1,547,killerwhale.png,Objects_214_h.jpg,7
293,No-Think,Neutral,Vivant,NonOrg,1447136,2,499,backfloat.png,People_109_h.jpg,7
294,Think,Neutral,Non vivant,Org,1453455,2,555,lion.png,Landscapes_038_h.jpg,7
295,Think,Neutral,Vivant,NonOrg,1456756,1,527,amphora.png,People_105_h.jpg,7
296,Baseline,Neutral,Vivant,Org,1460041,2,1085,kangaroo.png,Black.jpg,7
297,Think,Neutral,Non vivant,NonOrg,1464142,2,517,usbcable01b.png,Landscapes_048_h.jpg,7
298,No-Think,Emotion,Vivant,NonOrg,1467694,2,586,antenna.png,People_216_h.jpg,7
299,Baseline,Emotion,Non vivant,Org,1471112,1,479,cow.png,Black.jpg,7
300,No-Think,Neutral,Non vivant,Org,1474313,1,490,raccoon.png,Objects_169_h.jpg,7
301,No-Think,Neutral,Vivant,Org,1477664,1,408,siamesecat.png,People_146_h.jpg,7
302,No-Think,Neutral,Non vivant,NonOrg,1480749,2,516,banjo.png,Objects_099_h.jpg,7
303,Think,Emotion,Non vivant,Org,1484117,2,539,toad.png,Objects_138_h.jpg,7
304,No-Think,Emotion,Non vivant,NonOrg,1490586,2,453,scale01b.png,Objects_127_h.jpg,7
305,Think,Emotion,Non vivant,NonOrg,1496955,2,491,toaster02.png,Objects_151_h.jpg,7
306,No-Think,Emotion,Non vivant,NonOrg,1500423,2,667,dice02a.png,Landscapes_025_h.jpg,7
307,Baseline,Emotion,Vivant,Org,1507193,1,690,sturgeon.png,Black.jpg,7
308,Think,Neutral,Vivant,Org,1510877,1,943,beaver.png,People_155_h.jpg,7
309,Think,Emotion,Vivant,Org,1514645,1,438,tern.png,People_198_h.jpg,7
310,No-Think,Emotion,Non vivant,Org,1518064,1,1138,sheep.png,Landscapes_139_h.jpg,7
311,No-Think,Emotion,Non vivant,Org,1522148,1,913,swallow.png,Objects_144_h.jpg,7
312,No-Think,Emotion,Vivant,NonOrg,1526067,2,514,beachpaddle01a.png,People_233_h.jpg,7
313,No-Think,Neutral,Non vivant,NonOrg,1536154,2,527,bandage.png,Objects_204_h.jpg,7
314,Baseline,Neutral,Vivant,NonOrg,1539572,2,425,bib.png,Black.jpg,7
315,No-Think,Neutral,Vivant,NonOrg,1545841,2,955,bicycle.png,Faces_045_h.jpg,7
316,Think,Neutral,Vivant,Org,1549759,1,501,caribou01.png,Faces_308_h.jpg,7
317,No-Think,Neutral,Vivant,NonOrg,1552994,2,556,bicycle.png,Faces_045_h.jpg,8
318,No-Think,Emotion,Non vivant,NonOrg,1556245,2,883,scale01b.png,Objects_127_h.jpg,8
319,Think,Emotion,Non vivant,Org,1560163,2,507,toad.png,Objects_138_h.jpg,8
320,No-Think,Emotion,Non vivant,Org,1563698,1,866,swallow.png,Objects_144_h.jpg,8
321,No-Think,Emotion,Non vivant,NonOrg,1567366,2,580,dice02a.png,Landscapes_025_h.jpg,8
322,Think,Emotion,Non vivant,NonOrg,1570867,2,430,toaster02.png,Objects_151_h.jpg,8
323,Think,Emotion,Non vivant,Org,1577237,2,449,tortoise01.png,Objects_233_h.jpg,8
324,Baseline,Emotion,Vivant,Org,1580721,1,434,sturgeon.png,Black.jpg,8
325,Think,Neutral,Non vivant,Org,1584089,2,521,hen.png,Objects_082_h.jpg,8
326,Think,Emotion,Vivant,NonOrg,1587424,1,806,airhockeypaddle01a.png,Animals_032_h.jpg,8
327,No-Think,Neutral,Non vivant,NonOrg,1591025,2,546,bandage.png,Objects_204_h.jpg,8
328,Think,Emotion,Vivant,Org,1594510,1,735,tern.png,People_198_h.jpg,8
329,Baseline,Emotion,Non vivant,NonOrg,1597961,2,440,aceofdiamond.png,Black.jpg,8
330,Baseline,Emotion,Non vivant,Org,1601129,1,427,squirrel.png,Black.jpg,8
331,Think,Emotion,Vivant,Org,1604497,2,790,saintbernard.png,People_222_h.jpg,8
332,Think,Emotion,Non vivant,NonOrg,1608165,2,508,scotchtape.png,Landscapes_007_h.jpg,8
333,Think,Neutral,Non vivant,Org,1614885,2,557,lion.png,Landscapes_038_h.jpg,8
334,No-Think,Neutral,Vivant,Org,1618186,1,787,skunk.png,Faces_276_h.jpg,8
335,Think,Neutral,Vivant,Org,1621754,1,497,caribou01.png,Faces_308_h.jpg,8
336,No-Think,Emotion,Vivant,Org,1625072,1,723,rockbass.png,People_240_h.jpg,8
337,Baseline,Emotion,Vivant,Org,1628823,1,473,tiger02.png,Black.jpg,8
338,Baseline,Emotion,Non vivant,NonOrg,1632208,2,546,balloon01b.png,Black.jpg,8
339,No-Think,Emotion,Vivant,Org,1635593,1,970,stuffedpuffin.png,People_227_h.jpg,8
340,Think,Emotion,Vivant,NonOrg,1639494,1,673,bassguitar.png,People_208_h.jpg,8
341,Think,Neutral,Non vivant,NonOrg,1643162,2,486,bikehelmet.png,Landscapes_034_h.jpg,8
342,Baseline,Emotion,Vivant,NonOrg,1646714,2,492,binoculars01b.png,Black.jpg,8
343,Baseline,Neutral,Vivant,NonOrg,1650065,2,468,alarmclock02b.png,Black.jpg,8
344,No-Think,Neutral,Vivant,NonOrg,1653416,2,673,backfloat.png,People_109_h.jpg,8
345,Baseline,Neutral,Non vivant,Org,1657034,1,871,blackbear.png,Black.jpg,8
346,No-Think,Emotion,Vivant,NonOrg,1660652,2,472,antenna.png,People_216_h.jpg,8
347,No-Think,Neutral,Vivant,Org,1663837,1,1209,siamesecat.png,People_146_h.jpg,8
348,No-Think,Neutral,Non vivant,NonOrg,1671223,2,473,banjo.png,Objects_099_h.jpg,8
349,Think,Neutral,Non vivant,NonOrg,1674525,2,493,usbcable01b.png,Landscapes_048_h.jpg,8
350,Baseline,Neutral,Non vivant,NonOrg,1677909,2,429,armchair01.png,Black.jpg,8
351,Think,Neutral,Vivant,NonOrg,1681044,1,638,baseball01a.png,Faces_024_h.jpg,8
352,Think,Neutral,Vivant,Org,1684412,1,780,beaver.png,People_155_h.jpg,8
353,Think,Neutral,Vivant,NonOrg,1698434,1,820,amphora.png,People_105_h.jpg,8
354,Baseline,Neutral,Non vivant,NonOrg,1708688,2,655,alarmclock01.png,Black.jpg,8
355,No-Think,Neutral,Non vivant,Org,1712289,1,414,raccoon.png,Objects_169_h.jpg,8
356,No-Think,Neutral,Non vivant,Org,1715641,1,654,killerwhale.png,Objects_214_h.jpg,8
