,Cond1,Cond2,Cond3,Cond4,Image.OnsetTime,Image.RESP,Image.RT,ImageCentre,ImageFond,ListImage.Cycle
163,No-Think,Neutral,Non vivant,NonOrg,857610,2,603,alarmclock01.png,Landscapes_049_h.jpg,4
164,Think,Emotion,Non vivant,NonOrg,861212,1,700,scotchtape.png,Landscapes_007_h.jpg,4
165,Think,Emotion,Vivant,Org,872116,1,1900,tern.png,People_198_h.jpg,4
166,Baseline,Neutral,Vivant,NonOrg,876985,2,678,bicycle.png,Black.jpg,4
167,Baseline,Emotion,Vivant,Org,880419,1,555,stuffedpuffin.png,Black.jpg,4
168,No-Think,Neutral,Non vivant,NonOrg,883771,2,704,armchair01.png,Objects_043_h.jpg,4
169,Baseline,Emotion,Vivant,Org,891090,1,761,stuffedpuffin.png,Black.jpg,5
170,Baseline,Emotion,Non vivant,Org,894908,1,527,sheep.png,Black.jpg,5
171,No-Think,Emotion,Non vivant,NonOrg,922102,2,496,balloon01b.png,Landscapes_004_h.jpg,5
172,No-Think,Emotion,Vivant,Org,925504,1,1109,tiger02.png,People_202_h.jpg,5
173,No-Think,Neutral,Non vivant,NonOrg,929322,2,490,alarmclock01.png,Landscapes_049_h.jpg,5
174,No-Think,Emotion,Vivant,NonOrg,932556,2,1549,binoculars01b.png,Animals_045_h.jpg,5
175,No-Think,Neutral,Vivant,NonOrg,937108,2,1256,alarmclock02b.png,People_048_h.jpg,5
176,Think,Emotion,Vivant,NonOrg,944394,1,978,bassguitar.png,People_208_h.jpg,5
177,Think,Neutral,Non vivant,NonOrg,948346,2,811,usbcable01b.png,Landscapes_048_h.jpg,5
178,Think,Emotion,Non vivant,Org,951831,2,771,tortoise01.png,Objects_233_h.jpg,5
179,Baseline,Neutral,Vivant,Org,963035,1,952,siamesecat.png,Black.jpg,5
180,Think,Neutral,Vivant,Org,966803,1,1007,beaver.png,People_155_h.jpg,5
181,No-Think,Emotion,Vivant,Org,977357,1,568,sturgeon.png,Faces_366_h.jpg,5
182,Baseline,Emotion,Non vivant,NonOrg,980842,2,547,scale01b.png,Black.jpg,5
183,Baseline,Neutral,Non vivant,Org,984043,1,489,raccoon.png,Black.jpg,5
184,Baseline,Neutral,Vivant,Org,987328,1,409,skunk.png,Black.jpg,5
185,No-Think,Neutral,Vivant,NonOrg,990546,2,1276,bib.png,Faces_044_h.jpg,5
186,Baseline,Neutral,Non vivant,NonOrg,994464,2,414,bandage.png,Black.jpg,5
187,No-Think,Neutral,Vivant,Org,997598,1,798,moose.png,Faces_224_h.jpg,5
188,Think,Neutral,Non vivant,Org,1004301,2,1253,lion.png,Landscapes_038_h.jpg,5
189,No-Think,Emotion,Non vivant,Org,1008303,1,790,cow.png,Landscapes_026_h.jpg,5
190,No-Think,Emotion,Vivant,NonOrg,1011887,2,983,toytractor01b.png,People_129_h.jpg,5
191,Baseline,Emotion,Non vivant,Org,1023459,1,573,swallow.png,Black.jpg,5
192,Think,Emotion,Vivant,NonOrg,1030761,1,1170,airhockeypaddle01a.png,Animals_032_h.jpg,5
193,Baseline,Neutral,Non vivant,Org,1034913,2,1189,killerwhale.png,Black.jpg,5
194,Think,Neutral,Vivant,NonOrg,1038981,1,1403,amphora.png,People_105_h.jpg,5
195,Think,Neutral,Vivant,NonOrg,1043283,1,935,baseball01a.png,Faces_024_h.jpg,5
196,No-Think,Neutral,Non vivant,NonOrg,1046934,2,563,armchair01.png,Objects_043_h.jpg,5
197,No-Think,Emotion,Non vivant,Org,1050336,1,422,squirrel.png,Objects_157_h.jpg,5
198,No-Think,Neutral,Vivant,Org,1053404,1,678,kangaroo.png,People_138_h.jpg,5
199,No-Think,Neutral,Non vivant,Org,1056922,1,796,blackbear.png,Objects_085_h.jpg,5
200,Think,Neutral,Non vivant,Org,1060490,2,911,hen.png,Objects_082_h.jpg,5
201,Think,Emotion,Non vivant,NonOrg,1064125,2,673,scotchtape.png,Landscapes_007_h.jpg,5
202,Baseline,Emotion,Vivant,Org,1067576,1,1067,rockbass.png,Black.jpg,5
203,No-Think,Neutral,Non vivant,Org,1071344,1,583,dromedary.png,Landscapes_073_h.jpg,5
204,Think,Neutral,Non vivant,NonOrg,1074662,2,515,bikehelmet.png,Landscapes_034_h.jpg,5
205,Think,Emotion,Vivant,Org,1077963,1,833,tern.png,People_198_h.jpg,5
206,Think,Emotion,Vivant,Org,1084666,1,516,saintbernard.png,People_222_h.jpg,6
207,No-Think,Neutral,Non vivant,Org,1088051,1,646,blackbear.png,Objects_085_h.jpg,6
208,Think,Neutral,Non vivant,NonOrg,1091552,2,483,usbcable01b.png,Landscapes_048_h.jpg,6
209,No-Think,Neutral,Vivant,NonOrg,1095020,2,1638,alarmclock02b.png,People_048_h.jpg,6
210,No-Think,Neutral,Vivant,NonOrg,1099572,2,1109,bib.png,Faces_044_h.jpg,6
211,Think,Emotion,Non vivant,Org,1106941,2,1065,tortoise01.png,Objects_233_h.jpg,6
212,Think,Neutral,Vivant,NonOrg,1114361,2,901,amphora.png,People_105_h.jpg,6
213,No-Think,Emotion,Vivant,NonOrg,1118112,2,1592,binoculars01b.png,Animals_045_h.jpg,6
214,No-Think,Emotion,Vivant,NonOrg,1122531,1,1047,toytractor01b.png,People_129_h.jpg,6
215,Baseline,Neutral,Non vivant,Org,1126266,1,665,raccoon.png,Black.jpg,6
216,Baseline,Neutral,Non vivant,NonOrg,1136436,2,410,bandage.png,Black.jpg,6
217,Baseline,Neutral,Non vivant,NonOrg,1139471,2,675,banjo.png,Black.jpg,6
