,Cond1,Cond2,Cond3,Cond4,Image.OnsetTime,Image.RESP,Image.RT,ImageCentre,ImageFond,ListImage.Cycle
235,No-Think,Emotion,Vivant,Org,1358371,1,724,tern.png,People_198_h.jpg,6
236,No-Think,Neutral,Vivant,Org,1361805,1,1638,caribou01.png,Faces_308_h.jpg,6
237,No-Think,Neutral,Non vivant,NonOrg,1366274,2,1560,bikehelmet.png,Landscapes_034_h.jpg,6
238,No-Think,Emotion,Non vivant,NonOrg,1370509,2,1257,toaster02.png,Objects_151_h.jpg,6
239,Think,Emotion,Vivant,NonOrg,1374610,1,1925,binoculars01b.png,Animals_045_h.jpg,6
240,Baseline,Neutral,Non vivant,Org,1379179,1,903,killerwhale.png,Black.jpg,6
241,No-Think,Neutral,Non vivant,Org,1382814,1,1782,hen.png,Objects_082_h.jpg,6
242,No-Think,Neutral,Non vivant,Org,1387299,1,712,lion.png,Landscapes_038_h.jpg,6
243,No-Think,Neutral,Non vivant,Org,1395652,1,985,hen.png,Objects_082_h.jpg,7
244,No-Think,Emotion,Vivant,NonOrg,1399620,2,811,bassguitar.png,People_208_h.jpg,7
245,No-Think,Emotion,Vivant,Org,1403388,1,717,saintbernard.png,People_222_h.jpg,7
246,Baseline,Emotion,Vivant,NonOrg,1442253,2,1380,antenna.png,Black.jpg,7
247,Think,Neutral,Non vivant,NonOrg,1446639,2,880,armchair01.png,Objects_043_h.jpg,7
248,No-Think,Emotion,Vivant,Org,1450390,1,696,tern.png,People_198_h.jpg,7
249,No-Think,Emotion,Non vivant,NonOrg,1453791,2,657,scotchtape.png,Landscapes_007_h.jpg,7
250,Baseline,Neutral,Vivant,Org,1460727,1,614,siamesecat.png,Black.jpg,7
251,Baseline,Emotion,Vivant,NonOrg,1464379,2,531,beachpaddle01a.png,Black.jpg,7
252,Baseline,Emotion,Vivant,Org,1467680,1,626,stuffedpuffin.png,Black.jpg,7
253,No-Think,Emotion,Non vivant,NonOrg,1470981,2,563,toaster02.png,Objects_151_h.jpg,7
254,Think,Neutral,Vivant,NonOrg,1478368,1,1833,alarmclock02b.png,People_048_h.jpg,7
255,Think,Emotion,Vivant,Org,1483153,1,2736,sturgeon.png,Faces_366_h.jpg,7
256,No-Think,Neutral,Vivant,Org,1488738,1,825,beaver.png,People_155_h.jpg,7
257,No-Think,Neutral,Non vivant,NonOrg,1492473,2,469,usbcable01b.png,Landscapes_048_h.jpg,7
258,Baseline,Neutral,Non vivant,Org,1495741,1,1637,raccoon.png,Black.jpg,7
259,Baseline,Emotion,Vivant,Org,1500143,1,566,rockbass.png,Black.jpg,7
260,Baseline,Emotion,Non vivant,Org,1503527,1,540,sheep.png,Black.jpg,7
261,Baseline,Emotion,Non vivant,NonOrg,1507079,2,932,scale01b.png,Black.jpg,7
262,No-Think,Neutral,Vivant,NonOrg,1515099,2,969,amphora.png,People_105_h.jpg,7
263,Baseline,Emotion,Non vivant,Org,1519117,1,525,swallow.png,Black.jpg,7
264,No-Think,Neutral,Non vivant,Org,1522585,1,578,lion.png,Landscapes_038_h.jpg,7
265,Baseline,Neutral,Non vivant,NonOrg,1526053,2,425,bandage.png,Black.jpg,7
