,Cond1,Cond2,Cond3,Cond4,Image.OnsetTime,Image.RESP,Image.RT,ImageCentre,ImageFond,ListImage.Cycle
124,No-Think,Neutral,Vivant,Org,707969,1,2229,caribou01.png,Faces_308_h.jpg,3
125,Baseline,Emotion,Vivant,NonOrg,713187,2,645,antenna.png,Black.jpg,3
126,Think,Emotion,Non vivant,Org,716772,2,1619,squirrel.png,Objects_157_h.jpg,3
127,No-Think,Neutral,Vivant,NonOrg,727876,2,1623,baseball01a.png,Faces_024_h.jpg,3
128,Baseline,Neutral,Non vivant,Org,732411,1,1262,killerwhale.png,Black.jpg,3
129,Think,Neutral,Non vivant,Org,736663,2,1553,blackbear.png,Objects_085_h.jpg,3
130,Think,Emotion,Non vivant,NonOrg,741265,2,1884,balloon01b.png,Landscapes_004_h.jpg,3
131,No-Think,Neutral,Non vivant,Org,745983,1,2705,lion.png,Landscapes_038_h.jpg,3
132,Baseline,Neutral,Vivant,Org,751452,1,855,skunk.png,Black.jpg,3
133,Baseline,Emotion,Vivant,Org,755020,1,772,rockbass.png,Black.jpg,3
134,Think,Emotion,Vivant,NonOrg,758788,1,1405,binoculars01b.png,Animals_045_h.jpg,3
135,Think,Emotion,Non vivant,Org,763207,2,1768,cow.png,Landscapes_026_h.jpg,3
136,No-Think,Neutral,Non vivant,NonOrg,767792,2,1222,usbcable01b.png,Landscapes_048_h.jpg,3
137,No-Think,Emotion,Non vivant,Org,771927,1,1312,tortoise01.png,Objects_233_h.jpg,3
138,Baseline,Emotion,Non vivant,Org,775895,2,1485,swallow.png,Black.jpg,3
139,Baseline,Neutral,Non vivant,NonOrg,780363,2,1312,bandage.png,Black.jpg,3
140,Baseline,Emotion,Vivant,Org,784398,1,863,stuffedpuffin.png,Black.jpg,4
141,No-Think,Emotion,Vivant,NonOrg,788016,2,1220,bassguitar.png,People_208_h.jpg,4
142,Think,Neutral,Non vivant,NonOrg,792235,2,1490,armchair01.png,Objects_043_h.jpg,4
143,Baseline,Emotion,Non vivant,Org,796453,1,1049,swallow.png,Black.jpg,4
144,No-Think,Neutral,Vivant,Org,800255,1,1230,caribou01.png,Faces_308_h.jpg,4
145,Baseline,Neutral,Vivant,Org,804523,1,866,skunk.png,Black.jpg,4
146,Think,Neutral,Vivant,NonOrg,808374,1,2286,alarmclock02b.png,People_048_h.jpg,4
147,No-Think,Emotion,Non vivant,NonOrg,813610,2,871,scotchtape.png,Landscapes_007_h.jpg,4
148,Think,Emotion,Non vivant,Org,817311,2,1445,squirrel.png,Objects_157_h.jpg,4
149,Baseline,Neutral,Non vivant,NonOrg,821429,2,1388,banjo.png,Black.jpg,4
150,Think,Emotion,Non vivant,NonOrg,825498,2,1767,balloon01b.png,Landscapes_004_h.jpg,4
151,No-Think,Emotion,Vivant,NonOrg,830133,2,1135,airhockeypaddle01a.png,Animals_032_h.jpg,4
152,No-Think,Emotion,Non vivant,NonOrg,834168,2,1997,toaster02.png,Objects_151_h.jpg,4
153,Baseline,Neutral,Vivant,NonOrg,839136,2,897,backfloat.png,Black.jpg,4
154,Think,Neutral,Vivant,NonOrg,842904,1,1381,bib.png,Faces_044_h.jpg,4
155,Baseline,Neutral,Non vivant,Org,847156,1,2543,raccoon.png,Black.jpg,4
156,No-Think,Neutral,Non vivant,Org,852358,1,1883,hen.png,Objects_082_h.jpg,4
157,No-Think,Emotion,Vivant,Org,857293,1,1423,tern.png,People_198_h.jpg,4
158,Think,Emotion,Vivant,Org,861595,1,1967,sturgeon.png,Faces_366_h.jpg,4
159,No-Think,Emotion,Non vivant,Org,872199,1,1287,tortoise01.png,Objects_233_h.jpg,4
160,Think,Neutral,Non vivant,Org,876418,2,1380,blackbear.png,Objects_085_h.jpg,4
161,Baseline,Emotion,Vivant,Org,880853,1,892,rockbass.png,Black.jpg,4
162,No-Think,Emotion,Vivant,Org,884687,1,1144,saintbernard.png,People_222_h.jpg,4
163,Think,Emotion,Non vivant,NonOrg,888489,2,1824,aceofdiamond.png,Objects_109_h.jpg,4
164,No-Think,Emotion,Non vivant,Org,892974,1,2905,toad.png,Objects_138_h.jpg,4
165,Baseline,Emotion,Non vivant,NonOrg,898693,2,571,scale01b.png,Black.jpg,4
166,Baseline,Neutral,Vivant,Org,902128,1,704,siamesecat.png,Black.jpg,4
167,Think,Emotion,Vivant,NonOrg,905529,1,2095,binoculars01b.png,Animals_045_h.jpg,4
168,No-Think,Neutral,Vivant,NonOrg,910548,2,2403,baseball01a.png,Faces_024_h.jpg,4
169,Baseline,Emotion,Non vivant,Org,922219,1,1028,sheep.png,Black.jpg,4
170,Think,Neutral,Vivant,Org,926204,1,1590,moose.png,Faces_224_h.jpg,4
171,Think,Neutral,Vivant,Org,930772,1,1655,kangaroo.png,People_138_h.jpg,4
172,No-Think,Neutral,Vivant,NonOrg,935124,2,2724,amphora.png,People_105_h.jpg,4
173,Think,Emotion,Non vivant,Org,940843,2,2656,cow.png,Landscapes_026_h.jpg,4
174,Baseline,Emotion,Vivant,NonOrg,952631,2,1559,antenna.png,Black.jpg,4
175,Baseline,Neutral,Non vivant,Org,956916,1,781,killerwhale.png,Black.jpg,4
176,Baseline,Emotion,Non vivant,NonOrg,960534,2,1093,dice02a.png,Black.jpg,4
177,No-Think,Neutral,Non vivant,NonOrg,964535,2,738,usbcable01b.png,Landscapes_048_h.jpg,4
178,Baseline,Neutral,Vivant,NonOrg,967986,2,1875,bicycle.png,Black.jpg,4
179,Baseline,Emotion,Vivant,NonOrg,972538,2,1112,beachpaddle01a.png,Black.jpg,4
180,No-Think,Neutral,Non vivant,Org,976523,1,2602,lion.png,Landscapes_038_h.jpg,4
181,Think,Emotion,Vivant,NonOrg,982092,1,1253,toytractor01b.png,People_129_h.jpg,4
182,No-Think,Neutral,Non vivant,NonOrg,986360,2,1956,bikehelmet.png,Landscapes_034_h.jpg,4
183,Think,Emotion,Vivant,Org,991196,1,2630,tiger02.png,People_202_h.jpg,4
184,Baseline,Neutral,Non vivant,NonOrg,996564,2,1285,bandage.png,Black.jpg,4
185,No-Think,Neutral,Non vivant,NonOrg,1000849,2,2477,bikehelmet.png,Landscapes_034_h.jpg,5
186,Think,Emotion,Non vivant,NonOrg,1006251,2,1781,aceofdiamond.png,Objects_109_h.jpg,5
187,Think,Neutral,Vivant,NonOrg,1027360,1,1510,alarmclock02b.png,People_048_h.jpg,5
188,Baseline,Emotion,Non vivant,NonOrg,1031878,2,800,scale01b.png,Black.jpg,5
189,Baseline,Emotion,Non vivant,NonOrg,1035529,2,1058,dice02a.png,Black.jpg,5
190,Baseline,Neutral,Vivant,NonOrg,1039414,2,708,backfloat.png,Black.jpg,5
191,Think,Neutral,Non vivant,Org,1042816,2,2118,blackbear.png,Objects_085_h.jpg,5
192,Baseline,Neutral,Non vivant,Org,1047968,1,597,raccoon.png,Black.jpg,5
193,Baseline,Neutral,Non vivant,NonOrg,1051486,2,1156,bandage.png,Black.jpg,5
194,Think,Emotion,Non vivant,Org,1055637,2,2712,squirrel.png,Objects_157_h.jpg,5
195,No-Think,Neutral,Non vivant,Org,1061289,1,1308,hen.png,Objects_082_h.jpg,5
196,No-Think,Neutral,Vivant,NonOrg,1065658,2,2445,baseball01a.png,Faces_024_h.jpg,5
197,Think,Emotion,Non vivant,Org,1071077,2,2316,cow.png,Landscapes_026_h.jpg,5
198,No-Think,Emotion,Non vivant,Org,1076245,1,1690,tortoise01.png,Objects_233_h.jpg,5
199,Think,Neutral,Vivant,Org,1080930,1,1520,kangaroo.png,People_138_h.jpg,5
200,Baseline,Emotion,Non vivant,Org,1085182,1,1374,sheep.png,Black.jpg,5
201,Baseline,Neutral,Vivant,Org,1089217,1,1421,siamesecat.png,Black.jpg,5
202,Baseline,Neutral,Non vivant,NonOrg,1093519,2,1532,banjo.png,Black.jpg,5
203,Baseline,Emotion,Vivant,NonOrg,1097804,2,1536,beachpaddle01a.png,Black.jpg,5
204,Think,Neutral,Non vivant,NonOrg,1102255,2,2683,armchair01.png,Objects_043_h.jpg,5
205,Think,Emotion,Non vivant,NonOrg,1107858,2,888,balloon01b.png,Landscapes_004_h.jpg,5
206,No-Think,Emotion,Vivant,NonOrg,1111759,2,1738,bassguitar.png,People_208_h.jpg,5
207,No-Think,Neutral,Vivant,Org,1116494,1,1013,caribou01.png,Faces_308_h.jpg,5
208,No-Think,Emotion,Vivant,Org,1120446,1,1607,saintbernard.png,People_222_h.jpg,5
209,Baseline,Emotion,Vivant,NonOrg,1124748,2,608,antenna.png,Black.jpg,5
210,Baseline,Emotion,Non vivant,Org,1134585,1,676,swallow.png,Black.jpg,5
211,No-Think,Emotion,Non vivant,NonOrg,1138086,2,1685,toaster02.png,Objects_151_h.jpg,5
212,Think,Emotion,Vivant,NonOrg,1142671,1,1116,toytractor01b.png,People_129_h.jpg,5
213,No-Think,Neutral,Vivant,NonOrg,1152692,2,2672,amphora.png,People_105_h.jpg,5
214,No-Think,Emotion,Non vivant,NonOrg,1158194,2,1183,scotchtape.png,Landscapes_007_h.jpg,5
215,Think,Emotion,Vivant,Org,1162062,1,1115,sturgeon.png,Faces_366_h.jpg,5
216,No-Think,Neutral,Non vivant,NonOrg,1165880,2,2849,usbcable01b.png,Landscapes_048_h.jpg,5
217,Think,Neutral,Vivant,NonOrg,1171716,1,1160,bib.png,Faces_044_h.jpg,5
218,Baseline,Emotion,Vivant,Org,1175701,1,2485,rockbass.png,Black.jpg,5
219,Baseline,Emotion,Vivant,Org,1181036,1,1337,stuffedpuffin.png,Black.jpg,5
220,No-Think,Emotion,Vivant,NonOrg,1185238,2,2792,airhockeypaddle01a.png,Animals_032_h.jpg,5
221,Baseline,Neutral,Vivant,Org,1190873,1,495,skunk.png,Black.jpg,5
222,Think,Emotion,Vivant,Org,1194225,1,2680,tiger02.png,People_202_h.jpg,5
223,Think,Neutral,Non vivant,NonOrg,1199927,2,1711,alarmclock01.png,Landscapes_049_h.jpg,5
224,Think,Neutral,Vivant,Org,1204629,1,1026,moose.png,Faces_224_h.jpg,5
225,Think,Neutral,Non vivant,Org,1208713,2,2102,dromedary.png,Landscapes_073_h.jpg,5
226,No-Think,Neutral,Vivant,Org,1213765,1,961,beaver.png,People_155_h.jpg,5
227,Baseline,Neutral,Non vivant,Org,1217600,1,596,killerwhale.png,Black.jpg,5
228,No-Think,Neutral,Non vivant,Org,1220968,1,948,lion.png,Landscapes_038_h.jpg,5
229,Think,Emotion,Vivant,NonOrg,1224636,1,2648,binoculars01b.png,Animals_045_h.jpg,5
230,Baseline,Neutral,Vivant,NonOrg,1229955,2,699,bicycle.png,Black.jpg,5
231,No-Think,Neutral,Non vivant,Org,1233440,1,2723,lion.png,Landscapes_038_h.jpg,6
232,Think,Emotion,Non vivant,NonOrg,1238975,2,989,balloon01b.png,Landscapes_004_h.jpg,6
233,Baseline,Neutral,Vivant,NonOrg,1242877,2,904,backfloat.png,Black.jpg,6
234,Think,Emotion,Vivant,Org,1246578,1,1188,tiger02.png,People_202_h.jpg,6
235,Baseline,Neutral,Non vivant,NonOrg,1250546,2,736,banjo.png,Black.jpg,6
236,No-Think,Emotion,Non vivant,Org,1254148,1,2802,tortoise01.png,Objects_233_h.jpg,6
237,Baseline,Neutral,Vivant,NonOrg,1259833,1,1603,bicycle.png,Black.jpg,6
238,No-Think,Neutral,Vivant,NonOrg,1264168,2,1584,amphora.png,People_105_h.jpg,6
239,Think,Emotion,Vivant,Org,1268654,1,1275,sturgeon.png,Faces_366_h.jpg,6
240,Think,Emotion,Non vivant,Org,1272705,2,2099,squirrel.png,Objects_157_h.jpg,6
