,Cond1,Cond2,Cond3,Cond4,Image.OnsetTime,Image.RESP,Image.RT,ImageCentre,ImageFond,ListImage.Cycle
343,No-Think,Neutral,Non vivant,NonOrg,1689466,2,662,bikehelmet.png,Landscapes_034_h.jpg,8
344,Baseline,Neutral,Vivant,NonOrg,1693151,2,533,bib.png,Black.jpg,8
345,Baseline,Emotion,Vivant,NonOrg,1700104,2,701,toytractor01b.png,Black.jpg,8
346,Baseline,Emotion,Non vivant,Org,1703688,1,520,cow.png,Black.jpg,8
347,Think,Neutral,Vivant,NonOrg,1706956,1,745,bicycle.png,Faces_045_h.jpg,8
348,Think,Neutral,Non vivant,NonOrg,1710674,2,624,bandage.png,Objects_204_h.jpg,8
349,Think,Emotion,Vivant,NonOrg,1714059,1,897,beachpaddle01a.png,People_233_h.jpg,8
350,Think,Neutral,Vivant,Org,1717911,1,628,skunk.png,Faces_276_h.jpg,8
351,No-Think,Neutral,Vivant,Org,1721529,1,527,beaver.png,People_155_h.jpg,8
352,No-Think,Emotion,Non vivant,Org,1724763,1,468,toad.png,Objects_138_h.jpg,8
