,Cond1,Cond2,Cond3,Cond4,Image.OnsetTime,Image.RESP,Image.RT,ImageCentre,ImageFond,ListImage.Cycle
152,Baseline,Neutral,Non vivant,Org,746565,1,493,hen.png,Black.jpg,4
153,Baseline,Neutral,Vivant,NonOrg,750083,2,610,baseball01a.png,Black.jpg,4
154,Baseline,Emotion,Vivant,Org,753684,1,525,saintbernard.png,Black.jpg,4
155,Baseline,Neutral,Vivant,NonOrg,757269,2,936,amphora.png,Black.jpg,4
156,Baseline,Emotion,Non vivant,NonOrg,761037,2,668,toaster02.png,Black.jpg,4
157,No-Think,Emotion,Non vivant,Org,764422,1,701,squirrel.png,Objects_157_h.jpg,4
158,Baseline,Neutral,Non vivant,Org,767906,1,429,lion.png,Black.jpg,4
159,Baseline,Emotion,Non vivant,Org,771158,1,507,tortoise01.png,Black.jpg,4
160,Think,Neutral,Vivant,NonOrg,774392,1,1204,bicycle.png,Faces_045_h.jpg,4
161,Baseline,Emotion,Vivant,Org,778611,1,568,tern.png,Black.jpg,4
162,Baseline,Neutral,Non vivant,NonOrg,782129,2,632,bikehelmet.png,Black.jpg,4
163,Think,Emotion,Vivant,Org,785747,1,1207,stuffedpuffin.png,People_227_h.jpg,4
164,Think,Emotion,Non vivant,Org,789682,2,1420,sheep.png,Landscapes_139_h.jpg,4
165,Baseline,Emotion,Vivant,NonOrg,793783,2,631,bassguitar.png,Black.jpg,4
166,No-Think,Neutral,Non vivant,NonOrg,797335,2,828,armchair01.png,Objects_043_h.jpg,4
167,No-Think,Emotion,Non vivant,NonOrg,800803,2,676,aceofdiamond.png,Objects_109_h.jpg,4
168,Think,Neutral,Vivant,Org,804454,1,1021,skunk.png,Faces_276_h.jpg,4
169,Think,Emotion,Non vivant,Org,808155,2,1186,swallow.png,Objects_144_h.jpg,4
170,Think,Emotion,Non vivant,NonOrg,812257,2,1633,dice02a.png,Landscapes_025_h.jpg,4
171,Think,Emotion,Vivant,NonOrg,816559,1,1254,beachpaddle01a.png,People_233_h.jpg,4
172,Baseline,Emotion,Non vivant,NonOrg,820760,2,993,scotchtape.png,Black.jpg,4
173,No-Think,Neutral,Non vivant,Org,824812,1,816,dromedary.png,Landscapes_073_h.jpg,4
174,Baseline,Neutral,Vivant,Org,828413,1,691,beaver.png,Black.jpg,4
175,Think,Neutral,Vivant,NonOrg,831748,1,1290,backfloat.png,People_109_h.jpg,4
176,Baseline,Neutral,Non vivant,NonOrg,835866,2,681,usbcable01b.png,Black.jpg,4
177,No-Think,Neutral,Vivant,Org,839501,1,466,kangaroo.png,People_138_h.jpg,4
178,No-Think,Emotion,Vivant,NonOrg,842802,2,1343,toytractor01b.png,People_129_h.jpg,4
179,No-Think,Emotion,Vivant,NonOrg,847171,2,874,binoculars01b.png,Animals_045_h.jpg,4
180,Think,Emotion,Vivant,NonOrg,850772,1,1036,antenna.png,People_216_h.jpg,4
181,Think,Neutral,Non vivant,Org,854874,2,1084,raccoon.png,Objects_169_h.jpg,4
182,Think,Neutral,Non vivant,NonOrg,858809,2,1056,bandage.png,Objects_204_h.jpg,4
183,Baseline,Emotion,Non vivant,Org,862560,1,705,toad.png,Black.jpg,4
184,No-Think,Neutral,Vivant,NonOrg,866078,2,1843,bib.png,Faces_044_h.jpg,4
185,Baseline,Neutral,Vivant,Org,870697,1,716,caribou01.png,Black.jpg,4
186,Think,Neutral,Vivant,Org,874215,1,888,siamesecat.png,People_146_h.jpg,4
187,Think,Neutral,Non vivant,NonOrg,877983,2,992,banjo.png,Objects_099_h.jpg,4
188,Think,Emotion,Non vivant,NonOrg,881951,2,843,scale01b.png,Objects_127_h.jpg,4
189,Baseline,Emotion,Vivant,NonOrg,885586,2,853,airhockeypaddle01a.png,Black.jpg,4
190,No-Think,Neutral,Non vivant,NonOrg,889154,2,1720,alarmclock01.png,Landscapes_049_h.jpg,4
191,Think,Emotion,Vivant,Org,893872,1,1642,stuffedpuffin.png,People_227_h.jpg,5
192,No-Think,Emotion,Vivant,NonOrg,898424,2,1380,binoculars01b.png,Animals_045_h.jpg,5
193,Baseline,Emotion,Non vivant,NonOrg,925668,2,1021,toaster02.png,Black.jpg,5
194,Think,Emotion,Non vivant,Org,929720,2,1256,swallow.png,Objects_144_h.jpg,5
195,Think,Neutral,Non vivant,Org,933855,2,1009,raccoon.png,Objects_169_h.jpg,5
196,Baseline,Emotion,Non vivant,Org,937639,1,625,tortoise01.png,Black.jpg,5
197,Baseline,Neutral,Non vivant,Org,941091,1,491,hen.png,Black.jpg,5
198,Baseline,Emotion,Vivant,NonOrg,944425,2,769,airhockeypaddle01a.png,Black.jpg,5
199,No-Think,Neutral,Vivant,Org,948027,1,705,moose.png,Faces_224_h.jpg,5
200,Baseline,Emotion,Vivant,Org,951445,1,596,saintbernard.png,Black.jpg,5
201,No-Think,Neutral,Non vivant,Org,954746,1,469,dromedary.png,Landscapes_073_h.jpg,5
202,No-Think,Neutral,Non vivant,NonOrg,958231,2,931,alarmclock01.png,Landscapes_049_h.jpg,5
203,No-Think,Emotion,Vivant,NonOrg,961999,2,664,toytractor01b.png,People_129_h.jpg,5
204,No-Think,Emotion,Vivant,Org,965534,1,605,sturgeon.png,Faces_366_h.jpg,5
205,Think,Neutral,Non vivant,Org,968785,2,881,killerwhale.png,Objects_214_h.jpg,5
206,Think,Neutral,Vivant,NonOrg,972636,1,903,backfloat.png,People_109_h.jpg,5
207,No-Think,Neutral,Vivant,NonOrg,976405,2,883,alarmclock02b.png,People_048_h.jpg,5
208,Baseline,Neutral,Non vivant,Org,980256,1,454,lion.png,Black.jpg,5
209,Think,Emotion,Vivant,NonOrg,983657,1,1443,beachpaddle01a.png,People_233_h.jpg,5
210,Think,Neutral,Vivant,Org,987992,1,983,skunk.png,Faces_276_h.jpg,5
211,Baseline,Neutral,Vivant,Org,992011,1,686,caribou01.png,Black.jpg,5
212,No-Think,Emotion,Vivant,Org,995529,1,449,tiger02.png,People_202_h.jpg,5
213,Baseline,Neutral,Vivant,NonOrg,998847,2,713,baseball01a.png,Black.jpg,5
214,No-Think,Neutral,Vivant,NonOrg,1002381,2,791,bib.png,Faces_044_h.jpg,5
215,Baseline,Neutral,Vivant,NonOrg,1005949,2,477,amphora.png,Black.jpg,5
216,No-Think,Emotion,Non vivant,Org,1009367,1,529,squirrel.png,Objects_157_h.jpg,5
217,Baseline,Emotion,Vivant,Org,1015837,1,461,tern.png,Black.jpg,5
218,Think,Neutral,Non vivant,NonOrg,1019238,2,598,banjo.png,Objects_099_h.jpg,5
219,No-Think,Emotion,Non vivant,NonOrg,1022673,2,1052,balloon01b.png,Landscapes_004_h.jpg,5
220,No-Think,Emotion,Non vivant,Org,1026491,1,467,cow.png,Landscapes_026_h.jpg,5
221,Baseline,Neutral,Vivant,Org,1029859,1,637,beaver.png,Black.jpg,5
222,Think,Neutral,Vivant,NonOrg,1033277,1,881,bicycle.png,Faces_045_h.jpg,5
223,No-Think,Neutral,Non vivant,NonOrg,1036995,2,683,armchair01.png,Objects_043_h.jpg,5
224,No-Think,Neutral,Vivant,Org,1040413,1,592,kangaroo.png,People_138_h.jpg,5
225,Think,Emotion,Vivant,Org,1043981,1,1185,rockbass.png,People_240_h.jpg,5
226,Think,Emotion,Non vivant,NonOrg,1047932,2,800,scale01b.png,Objects_127_h.jpg,5
227,Baseline,Emotion,Non vivant,NonOrg,1051434,2,635,scotchtape.png,Black.jpg,5
228,Think,Emotion,Non vivant,Org,1055119,2,1202,sheep.png,Landscapes_139_h.jpg,5
229,Baseline,Emotion,Vivant,NonOrg,1059354,2,617,bassguitar.png,Black.jpg,5
230,Think,Neutral,Vivant,Org,1062705,1,1335,siamesecat.png,People_146_h.jpg,5
231,Think,Emotion,Vivant,NonOrg,1066873,1,1505,antenna.png,People_216_h.jpg,5
232,Baseline,Neutral,Non vivant,NonOrg,1071058,2,1077,usbcable01b.png,Black.jpg,5
233,Baseline,Neutral,Non vivant,NonOrg,1075060,2,630,bikehelmet.png,Black.jpg,5
234,Baseline,Emotion,Non vivant,Org,1078478,1,489,toad.png,Black.jpg,5
235,No-Think,Neutral,Non vivant,Org,1081896,1,467,blackbear.png,Objects_085_h.jpg,5
236,Think,Emotion,Non vivant,NonOrg,1085397,2,1372,dice02a.png,Landscapes_025_h.jpg,5
237,Think,Neutral,Non vivant,NonOrg,1089715,2,989,bandage.png,Objects_204_h.jpg,5
238,Baseline,Emotion,Non vivant,NonOrg,1093400,2,1072,toaster02.png,Black.jpg,6
239,No-Think,Emotion,Non vivant,Org,1097202,1,505,cow.png,Landscapes_026_h.jpg,6
240,Baseline,Neutral,Non vivant,NonOrg,1100520,2,553,usbcable01b.png,Black.jpg,6
241,No-Think,Emotion,Vivant,Org,1104088,1,665,sturgeon.png,Faces_366_h.jpg,6
242,No-Think,Neutral,Vivant,Org,1107422,1,593,kangaroo.png,People_138_h.jpg,6
243,No-Think,Neutral,Vivant,NonOrg,1111057,2,1129,bib.png,Faces_044_h.jpg,6
244,Baseline,Emotion,Non vivant,Org,1115159,1,428,tortoise01.png,Black.jpg,6
245,Think,Emotion,Vivant,NonOrg,1118310,1,1338,beachpaddle01a.png,People_233_h.jpg,6
246,No-Think,Emotion,Vivant,NonOrg,1122695,2,1020,toytractor01b.png,People_129_h.jpg,6
247,Baseline,Emotion,Non vivant,Org,1126630,1,562,toad.png,Black.jpg,6
248,Think,Emotion,Non vivant,Org,1130115,2,1106,sheep.png,Landscapes_139_h.jpg,6
249,Baseline,Emotion,Vivant,Org,1134100,1,488,tern.png,Black.jpg,6
250,Think,Neutral,Vivant,Org,1137567,1,1132,skunk.png,Faces_276_h.jpg,6
251,No-Think,Emotion,Vivant,NonOrg,1141752,2,826,binoculars01b.png,Animals_045_h.jpg,6
252,Baseline,Neutral,Non vivant,Org,1145287,1,501,lion.png,Black.jpg,6
253,Baseline,Emotion,Vivant,NonOrg,1148739,2,467,airhockeypaddle01a.png,Black.jpg,6
254,Baseline,Neutral,Vivant,Org,1152257,1,486,caribou01.png,Black.jpg,6
255,No-Think,Neutral,Non vivant,Org,1155691,1,404,blackbear.png,Objects_085_h.jpg,6
256,Think,Emotion,Vivant,Org,1159109,1,1166,rockbass.png,People_240_h.jpg,6
257,Think,Neutral,Non vivant,NonOrg,1163261,2,1237,banjo.png,Objects_099_h.jpg,6
258,No-Think,Neutral,Non vivant,NonOrg,1167396,2,947,alarmclock01.png,Landscapes_049_h.jpg,6
259,Baseline,Neutral,Vivant,NonOrg,1171314,2,499,amphora.png,Black.jpg,6
260,Baseline,Emotion,Vivant,Org,1174482,1,558,saintbernard.png,Black.jpg,6
261,No-Think,Emotion,Non vivant,NonOrg,1181135,2,450,aceofdiamond.png,Objects_109_h.jpg,6
262,Baseline,Neutral,Non vivant,Org,1184486,1,502,hen.png,Black.jpg,6
263,Think,Emotion,Non vivant,NonOrg,1187687,2,1584,dice02a.png,Landscapes_025_h.jpg,6
264,No-Think,Neutral,Non vivant,Org,1192206,1,857,dromedary.png,Landscapes_073_h.jpg,6
265,Baseline,Emotion,Non vivant,NonOrg,1196007,2,642,scotchtape.png,Black.jpg,6
266,Think,Emotion,Vivant,Org,1199325,1,1279,stuffedpuffin.png,People_227_h.jpg,6
267,Think,Neutral,Non vivant,Org,1203277,2,1553,killerwhale.png,Objects_214_h.jpg,6
268,No-Think,Neutral,Vivant,NonOrg,1207695,2,807,alarmclock02b.png,People_048_h.jpg,6
269,Think,Emotion,Vivant,NonOrg,1211163,1,1367,antenna.png,People_216_h.jpg,6
270,Think,Emotion,Non vivant,Org,1215215,2,946,swallow.png,Objects_144_h.jpg,6
271,No-Think,Neutral,Non vivant,NonOrg,1219183,2,595,armchair01.png,Objects_043_h.jpg,6
272,Baseline,Neutral,Non vivant,NonOrg,1222651,2,534,bikehelmet.png,Black.jpg,6
273,Think,Neutral,Vivant,Org,1225935,1,955,siamesecat.png,People_146_h.jpg,6
274,Baseline,Neutral,Vivant,Org,1229820,1,531,beaver.png,Black.jpg,6
275,Think,Emotion,Non vivant,NonOrg,1233372,2,842,scale01b.png,Objects_127_h.jpg,6
276,No-Think,Emotion,Vivant,Org,1236990,1,539,tiger02.png,People_202_h.jpg,6
277,No-Think,Emotion,Non vivant,NonOrg,1240391,2,937,balloon01b.png,Landscapes_004_h.jpg,6
278,Think,Neutral,Non vivant,Org,1244243,2,956,raccoon.png,Objects_169_h.jpg,6
279,Think,Neutral,Vivant,NonOrg,1248161,1,916,bicycle.png,Faces_045_h.jpg,6
280,Think,Neutral,Vivant,NonOrg,1251845,1,1179,backfloat.png,People_109_h.jpg,6
281,Baseline,Neutral,Vivant,NonOrg,1256047,2,865,baseball01a.png,Black.jpg,6
282,Baseline,Emotion,Vivant,NonOrg,1259815,2,435,bassguitar.png,Black.jpg,6
