,Cond1,Cond2,Cond3,Cond4,Image.OnsetTime,Image.RESP,Image.RT,ImageCentre,ImageFond,ListImage.Cycle
95,Think,Neutral,Vivant,Org,592189,1,673,caribou01.png,Faces_308_h.jpg,3
96,Think,Neutral,Non vivant,NonOrg,595707,2,943,bikehelmet.png,Landscapes_034_h.jpg,3
97,Think,Emotion,Non vivant,Org,599708,2,702,toad.png,Objects_138_h.jpg,3
98,Think,Neutral,Vivant,Org,603060,1,1151,beaver.png,People_155_h.jpg,3
99,Baseline,Emotion,Non vivant,Org,607228,1,970,squirrel.png,Black.jpg,3
100,Think,Emotion,Non vivant,NonOrg,611113,2,742,scotchtape.png,Landscapes_007_h.jpg,3
101,Think,Emotion,Vivant,Org,614531,1,1186,tern.png,People_198_h.jpg,3
102,No-Think,Emotion,Vivant,Org,618582,1,1621,rockbass.png,People_240_h.jpg,3
103,Baseline,Neutral,Non vivant,Org,623251,1,2211,blackbear.png,Black.jpg,3
104,Think,Emotion,Vivant,Org,628403,1,1079,saintbernard.png,People_222_h.jpg,3
105,No-Think,Emotion,Non vivant,Org,632521,1,1149,swallow.png,Objects_144_h.jpg,3
106,Think,Emotion,Vivant,NonOrg,636589,1,1035,bassguitar.png,People_208_h.jpg,3
107,Baseline,Neutral,Vivant,NonOrg,640357,2,475,alarmclock02b.png,Black.jpg,3
108,No-Think,Neutral,Non vivant,NonOrg,643575,2,1126,bandage.png,Objects_204_h.jpg,3
109,Baseline,Neutral,Vivant,Org,647744,1,450,kangaroo.png,Black.jpg,3
110,Think,Emotion,Non vivant,NonOrg,654079,2,1267,toaster02.png,Objects_151_h.jpg,3
111,Think,Neutral,Non vivant,Org,658048,2,788,hen.png,Objects_082_h.jpg,3
112,Baseline,Emotion,Vivant,NonOrg,661799,2,1330,toytractor01b.png,Black.jpg,3
113,No-Think,Neutral,Vivant,NonOrg,666001,2,904,bicycle.png,Faces_045_h.jpg,3
114,No-Think,Neutral,Non vivant,Org,669835,1,1127,killerwhale.png,Objects_214_h.jpg,3
115,Baseline,Emotion,Non vivant,NonOrg,673904,2,789,balloon01b.png,Black.jpg,3
116,No-Think,Emotion,Vivant,NonOrg,677705,2,1562,beachpaddle01a.png,People_233_h.jpg,3
117,No-Think,Emotion,Vivant,NonOrg,689060,2,1170,antenna.png,People_216_h.jpg,3
118,Think,Neutral,Vivant,NonOrg,693245,1,1056,amphora.png,People_105_h.jpg,3
119,No-Think,Emotion,Non vivant,NonOrg,697146,2,1371,scale01b.png,Objects_127_h.jpg,3
120,Think,Neutral,Non vivant,Org,701348,2,1093,lion.png,Landscapes_038_h.jpg,3
121,Baseline,Emotion,Vivant,NonOrg,705433,2,1147,binoculars01b.png,Black.jpg,3
122,Baseline,Emotion,Non vivant,Org,709468,1,717,cow.png,Black.jpg,3
123,No-Think,Neutral,Vivant,Org,712986,1,947,siamesecat.png,People_146_h.jpg,3
124,Think,Emotion,Non vivant,Org,716770,2,1955,tortoise01.png,Objects_233_h.jpg,3
125,No-Think,Emotion,Non vivant,Org,721639,1,1400,sheep.png,Landscapes_139_h.jpg,3
126,Baseline,Emotion,Non vivant,NonOrg,726057,2,589,aceofdiamond.png,Black.jpg,3
127,Baseline,Neutral,Non vivant,Org,732827,1,687,dromedary.png,Black.jpg,3
128,Baseline,Neutral,Vivant,Org,736211,1,602,moose.png,Black.jpg,3
129,Baseline,Neutral,Vivant,NonOrg,739813,2,426,bib.png,Black.jpg,3
130,Think,Emotion,Vivant,NonOrg,743081,1,1571,airhockeypaddle01a.png,Animals_032_h.jpg,3
131,No-Think,Neutral,Vivant,NonOrg,747332,2,2062,backfloat.png,People_109_h.jpg,3
