,Cond1,Cond2,Cond3,Cond4,Image.OnsetTime,Image.RESP,Image.RT,ImageCentre,ImageFond,ListImage.Cycle
279,Baseline,Emotion,Vivant,Org,1437593,1,603,stuffedpuffin.png,Black.jpg,7
280,No-Think,Emotion,Vivant,Org,1441027,1,1006,saintbernard.png,People_222_h.jpg,7
281,No-Think,Neutral,Vivant,Org,1444729,1,1674,caribou01.png,Faces_308_h.jpg,7
282,Think,Neutral,Non vivant,Org,1449447,2,984,dromedary.png,Landscapes_073_h.jpg,7
283,Baseline,Emotion,Non vivant,Org,1453449,1,534,swallow.png,Black.jpg,7
284,Think,Neutral,Vivant,NonOrg,1456850,1,982,alarmclock02b.png,People_048_h.jpg,7
285,Baseline,Neutral,Non vivant,Org,1460735,1,1249,killerwhale.png,Black.jpg,7
286,Baseline,Neutral,Vivant,Org,1464670,1,924,siamesecat.png,Black.jpg,7
287,Think,Neutral,Non vivant,NonOrg,1468405,2,495,alarmclock01.png,Landscapes_049_h.jpg,7
288,Baseline,Emotion,Vivant,NonOrg,1471723,2,508,beachpaddle01a.png,Black.jpg,7
289,Think,Neutral,Non vivant,Org,1475274,2,758,blackbear.png,Objects_085_h.jpg,7
290,No-Think,Neutral,Non vivant,Org,1479076,1,681,hen.png,Objects_082_h.jpg,7
291,No-Think,Emotion,Vivant,NonOrg,1482577,2,2099,bassguitar.png,People_208_h.jpg,7
292,Think,Neutral,Vivant,Org,1487429,1,686,kangaroo.png,People_138_h.jpg,7
293,Think,Emotion,Vivant,NonOrg,1490897,1,947,binoculars01b.png,Animals_045_h.jpg,7
294,Think,Emotion,Non vivant,NonOrg,1494849,2,687,aceofdiamond.png,Objects_109_h.jpg,7
295,No-Think,Neutral,Non vivant,NonOrg,1498233,2,687,bikehelmet.png,Landscapes_034_h.jpg,7
296,Baseline,Neutral,Non vivant,NonOrg,1501785,2,943,bandage.png,Black.jpg,7
297,Think,Emotion,Non vivant,NonOrg,1505719,2,704,balloon01b.png,Landscapes_004_h.jpg,7
298,No-Think,Neutral,Non vivant,NonOrg,1509421,2,414,usbcable01b.png,Landscapes_048_h.jpg,7
299,Baseline,Neutral,Vivant,NonOrg,1512605,2,698,backfloat.png,Black.jpg,7
300,Baseline,Emotion,Non vivant,NonOrg,1515957,2,765,scale01b.png,Black.jpg,7
301,No-Think,Emotion,Vivant,NonOrg,1519558,2,1209,airhockeypaddle01a.png,Animals_032_h.jpg,7
302,No-Think,Emotion,Vivant,Org,1523827,1,703,tern.png,People_198_h.jpg,7
303,No-Think,Emotion,Non vivant,NonOrg,1527445,2,1333,scotchtape.png,Landscapes_007_h.jpg,7
304,Think,Emotion,Non vivant,Org,1531813,2,1691,cow.png,Landscapes_026_h.jpg,7
305,Think,Emotion,Non vivant,Org,1540100,1,775,squirrel.png,Objects_157_h.jpg,7
306,No-Think,Neutral,Vivant,NonOrg,1543901,2,876,baseball01a.png,Faces_024_h.jpg,7
307,No-Think,Neutral,Vivant,Org,1547653,1,2074,beaver.png,People_155_h.jpg,7
308,No-Think,Emotion,Non vivant,Org,1552621,1,763,tortoise01.png,Objects_233_h.jpg,7
309,Baseline,Emotion,Vivant,NonOrg,1560107,2,939,antenna.png,Black.jpg,7
310,Baseline,Emotion,Non vivant,NonOrg,1563876,2,1880,dice02a.png,Black.jpg,7
311,Think,Neutral,Non vivant,NonOrg,1568811,2,1869,armchair01.png,Objects_043_h.jpg,7
312,Think,Emotion,Vivant,NonOrg,1573413,1,945,toytractor01b.png,People_129_h.jpg,7
313,Think,Neutral,Vivant,NonOrg,1577247,1,1267,bib.png,Faces_044_h.jpg,7
314,Baseline,Neutral,Non vivant,NonOrg,1581266,2,460,banjo.png,Black.jpg,7
315,Baseline,Emotion,Non vivant,Org,1584734,1,843,sheep.png,Black.jpg,7
316,Baseline,Neutral,Non vivant,Org,1592770,1,466,raccoon.png,Black.jpg,7
317,Baseline,Neutral,Vivant,NonOrg,1596272,2,757,bicycle.png,Black.jpg,7
318,No-Think,Neutral,Non vivant,Org,1599906,1,890,lion.png,Landscapes_038_h.jpg,7
319,Baseline,Neutral,Vivant,Org,1603674,1,1481,siamesecat.png,Black.jpg,8
320,Think,Neutral,Vivant,Org,1607859,1,987,moose.png,Faces_224_h.jpg,8
321,Baseline,Emotion,Non vivant,NonOrg,1611577,2,1519,dice02a.png,Black.jpg,8
322,Think,Neutral,Non vivant,NonOrg,1616079,2,791,armchair01.png,Objects_043_h.jpg,8
323,Baseline,Emotion,Vivant,NonOrg,1619564,2,1350,antenna.png,Black.jpg,8
324,Think,Neutral,Vivant,NonOrg,1623866,1,1066,alarmclock02b.png,People_048_h.jpg,8
325,Think,Neutral,Non vivant,Org,1627734,2,1488,dromedary.png,Landscapes_073_h.jpg,8
326,Think,Emotion,Vivant,Org,1632019,1,1738,sturgeon.png,Faces_366_h.jpg,8
327,No-Think,Emotion,Non vivant,Org,1636804,1,1488,toad.png,Objects_138_h.jpg,8
328,Baseline,Neutral,Vivant,NonOrg,1640989,2,738,backfloat.png,Black.jpg,8
329,Baseline,Neutral,Vivant,Org,1644724,1,1093,skunk.png,Black.jpg,8
330,Think,Emotion,Non vivant,Org,1648725,2,1323,cow.png,Landscapes_026_h.jpg,8
331,Baseline,Emotion,Vivant,Org,1652760,1,847,rockbass.png,Black.jpg,8
332,Think,Neutral,Non vivant,NonOrg,1656445,2,1118,alarmclock01.png,Landscapes_049_h.jpg,8
333,Think,Neutral,Vivant,Org,1660530,1,574,kangaroo.png,People_138_h.jpg,8
334,Think,Emotion,Vivant,NonOrg,1667699,1,878,toytractor01b.png,People_129_h.jpg,8
335,No-Think,Emotion,Vivant,NonOrg,1671418,2,2161,bassguitar.png,People_208_h.jpg,8
336,No-Think,Emotion,Non vivant,NonOrg,1676386,2,2074,scotchtape.png,Landscapes_007_h.jpg,8
337,No-Think,Neutral,Non vivant,Org,1684473,1,617,lion.png,Landscapes_038_h.jpg,8
338,Think,Neutral,Non vivant,Org,1691792,2,1830,blackbear.png,Objects_085_h.jpg,8
339,No-Think,Neutral,Non vivant,NonOrg,1700896,2,870,bikehelmet.png,Landscapes_034_h.jpg,8
340,Think,Emotion,Non vivant,NonOrg,1704480,2,1987,aceofdiamond.png,Objects_109_h.jpg,8
341,Baseline,Emotion,Vivant,NonOrg,1709382,2,1637,beachpaddle01a.png,Black.jpg,8
342,No-Think,Emotion,Vivant,Org,1713817,1,1246,saintbernard.png,People_222_h.jpg,8
343,Think,Emotion,Vivant,NonOrg,1718019,1,730,binoculars01b.png,Animals_045_h.jpg,8
344,No-Think,Neutral,Vivant,NonOrg,1721720,2,1688,baseball01a.png,Faces_024_h.jpg,8
345,Baseline,Emotion,Non vivant,Org,1726206,1,1187,swallow.png,Black.jpg,8
346,Baseline,Emotion,Non vivant,Org,1730140,1,894,sheep.png,Black.jpg,8
347,Baseline,Neutral,Non vivant,Org,1733709,1,537,raccoon.png,Black.jpg,8
348,No-Think,Emotion,Vivant,Org,1737277,2,1834,tern.png,People_198_h.jpg,8
349,Baseline,Neutral,Non vivant,NonOrg,1742045,2,990,banjo.png,Black.jpg,8
350,Think,Emotion,Vivant,Org,1745763,1,839,tiger02.png,People_202_h.jpg,8
351,No-Think,Neutral,Vivant,Org,1753583,1,1029,beaver.png,People_155_h.jpg,8
352,No-Think,Neutral,Vivant,NonOrg,1757651,2,1014,amphora.png,People_105_h.jpg,8
353,Baseline,Neutral,Non vivant,Org,1761703,1,1719,killerwhale.png,Black.jpg,8
354,Baseline,Emotion,Vivant,Org,1766188,1,763,stuffedpuffin.png,Black.jpg,8
355,No-Think,Neutral,Vivant,Org,1769806,2,2670,caribou01.png,Faces_308_h.jpg,8
356,No-Think,Neutral,Non vivant,NonOrg,1775175,2,1905,usbcable01b.png,Landscapes_048_h.jpg,8
357,Baseline,Neutral,Vivant,NonOrg,1779877,2,486,bicycle.png,Black.jpg,8
358,Think,Emotion,Non vivant,NonOrg,1783211,2,748,balloon01b.png,Landscapes_004_h.jpg,8
359,No-Think,Neutral,Non vivant,Org,1786896,1,796,hen.png,Objects_082_h.jpg,8
360,Baseline,Emotion,Non vivant,NonOrg,1790531,2,533,scale01b.png,Black.jpg,8
