,Cond1,Cond2,Cond3,Cond4,Image.OnsetTime,Image.RESP,Image.RT,ImageCentre,ImageFond,ListImage.Cycle
129,Think,Emotion,Non vivant,Org,678432,2,681,squirrel.png,Objects_157_h.jpg,3
130,Think,Emotion,Vivant,NonOrg,682067,1,754,toytractor01b.png,People_129_h.jpg,3
131,Baseline,Emotion,Non vivant,Org,685585,1,527,toad.png,Black.jpg,3
132,No-Think,Neutral,Non vivant,Org,689003,1,530,killerwhale.png,Objects_214_h.jpg,3
133,No-Think,Neutral,Non vivant,NonOrg,692571,2,415,banjo.png,Objects_099_h.jpg,3
134,Think,Neutral,Non vivant,Org,695689,2,726,blackbear.png,Objects_085_h.jpg,3
135,No-Think,Neutral,Vivant,Org,699424,1,593,skunk.png,Faces_276_h.jpg,3
136,Baseline,Neutral,Non vivant,NonOrg,703025,2,477,bikehelmet.png,Black.jpg,3
137,Baseline,Emotion,Vivant,NonOrg,706193,2,411,airhockeypaddle01a.png,Black.jpg,3
138,No-Think,Emotion,Vivant,NonOrg,712312,2,1210,antenna.png,People_216_h.jpg,3
139,No-Think,Neutral,Non vivant,NonOrg,716530,2,466,bandage.png,Objects_204_h.jpg,3
140,Think,Neutral,Vivant,Org,719948,1,817,kangaroo.png,People_138_h.jpg,3
141,Think,Neutral,Vivant,NonOrg,723567,1,765,bib.png,Faces_044_h.jpg,4
142,No-Think,Emotion,Non vivant,Org,727251,1,774,sheep.png,Landscapes_139_h.jpg,4
143,No-Think,Neutral,Non vivant,Org,730686,1,606,killerwhale.png,Objects_214_h.jpg,4
144,Think,Emotion,Vivant,Org,740623,1,675,sturgeon.png,Faces_366_h.jpg,4
145,Think,Emotion,Vivant,NonOrg,744058,1,846,toytractor01b.png,People_129_h.jpg,4
146,Think,Emotion,Vivant,Org,747709,1,651,tiger02.png,People_202_h.jpg,4
147,No-Think,Emotion,Vivant,Org,751111,2,815,rockbass.png,People_240_h.jpg,4
148,No-Think,Neutral,Vivant,Org,754862,1,1141,skunk.png,Faces_276_h.jpg,4
149,Baseline,Emotion,Non vivant,Org,758697,1,632,tortoise01.png,Black.jpg,4
