,Cond1,Cond2,Cond3,Cond4,Image.OnsetTime,Image.RESP,Image.RT,ImageCentre,ImageFond,ListImage.Cycle
40,Think,Emotion,Vivant,NonOrg,405917,1,2098,bassguitar.png,People_208_h.jpg,1
41,Think,Neutral,Vivant,NonOrg,410769,1,1443,baseball01a.png,Faces_024_h.jpg,1
42,Baseline,Neutral,Non vivant,NonOrg,415254,2,1599,armchair01.png,Black.jpg,1
43,No-Think,Neutral,Non vivant,NonOrg,419656,2,1220,bandage.png,Objects_204_h.jpg,1
44,Think,Emotion,Vivant,Org,423758,1,2510,saintbernard.png,People_222_h.jpg,2
45,Baseline,Emotion,Vivant,NonOrg,428960,2,1198,toytractor01b.png,Black.jpg,2
46,Baseline,Neutral,Non vivant,Org,433161,1,2292,dromedary.png,Black.jpg,2
47,Think,Emotion,Non vivant,NonOrg,438413,2,1856,scotchtape.png,Landscapes_007_h.jpg,2
48,Think,Neutral,Non vivant,Org,442998,2,2393,lion.png,Landscapes_038_h.jpg,2
49,No-Think,Neutral,Non vivant,Org,448234,1,1081,raccoon.png,Objects_169_h.jpg,2
50,No-Think,Neutral,Vivant,Org,452069,1,1087,siamesecat.png,People_146_h.jpg,2
51,Baseline,Neutral,Non vivant,Org,456104,1,553,blackbear.png,Black.jpg,2
52,Think,Neutral,Vivant,Org,459488,1,2396,beaver.png,People_155_h.jpg,2
53,Think,Emotion,Vivant,NonOrg,464640,1,1234,bassguitar.png,People_208_h.jpg,2
54,Baseline,Neutral,Non vivant,NonOrg,468792,2,2685,armchair01.png,Black.jpg,2
55,Think,Neutral,Non vivant,NonOrg,474394,2,1880,bikehelmet.png,Landscapes_034_h.jpg,2
56,Baseline,Neutral,Vivant,Org,479112,1,2599,kangaroo.png,Black.jpg,2
57,No-Think,Emotion,Non vivant,Org,484415,1,1419,sheep.png,Landscapes_139_h.jpg,2
58,Think,Neutral,Vivant,Org,488549,1,2593,caribou01.png,Faces_308_h.jpg,2
59,No-Think,Neutral,Vivant,NonOrg,493985,2,1595,backfloat.png,People_109_h.jpg,2
60,Think,Emotion,Vivant,NonOrg,498537,2,2979,airhockeypaddle01a.png,Animals_032_h.jpg,2
61,No-Think,Neutral,Vivant,Org,504539,1,2296,skunk.png,Faces_276_h.jpg,2
62,Think,Emotion,Non vivant,Org,509641,2,1884,tortoise01.png,Objects_233_h.jpg,2
63,Baseline,Neutral,Vivant,NonOrg,514343,2,1240,alarmclock02b.png,Black.jpg,2
64,Baseline,Neutral,Vivant,Org,518278,1,609,moose.png,Black.jpg,2
65,Think,Emotion,Non vivant,NonOrg,521679,2,1240,toaster02.png,Objects_151_h.jpg,2
66,No-Think,Neutral,Vivant,NonOrg,525814,2,2291,bicycle.png,Faces_045_h.jpg,2
67,Baseline,Emotion,Non vivant,Org,531016,1,582,cow.png,Black.jpg,2
68,No-Think,Neutral,Non vivant,NonOrg,534467,2,1705,banjo.png,Objects_099_h.jpg,2
69,No-Think,Emotion,Non vivant,NonOrg,539153,2,2335,dice02a.png,Landscapes_025_h.jpg,2
70,No-Think,Emotion,Non vivant,NonOrg,544421,2,937,scale01b.png,Objects_127_h.jpg,2
71,Baseline,Neutral,Vivant,NonOrg,548123,2,790,bib.png,Black.jpg,2
72,No-Think,Emotion,Vivant,Org,551707,1,1300,stuffedpuffin.png,People_227_h.jpg,2
73,Think,Neutral,Non vivant,Org,555926,2,1696,hen.png,Objects_082_h.jpg,2
74,No-Think,Emotion,Vivant,NonOrg,560277,2,2642,beachpaddle01a.png,People_233_h.jpg,2
75,Baseline,Emotion,Vivant,Org,565529,1,2348,sturgeon.png,Black.jpg,2
76,No-Think,Emotion,Non vivant,Org,570882,1,976,swallow.png,Objects_144_h.jpg,2
77,Baseline,Emotion,Non vivant,NonOrg,574800,2,796,aceofdiamond.png,Black.jpg,2
78,No-Think,Emotion,Vivant,NonOrg,578251,2,1278,antenna.png,People_216_h.jpg,2
79,Baseline,Emotion,Non vivant,NonOrg,582353,2,1076,balloon01b.png,Black.jpg,2
80,Think,Neutral,Vivant,NonOrg,586304,1,1657,baseball01a.png,Faces_024_h.jpg,2
81,Baseline,Neutral,Non vivant,NonOrg,590606,2,1132,alarmclock01.png,Black.jpg,2
82,Baseline,Emotion,Vivant,Org,594624,1,564,tiger02.png,Black.jpg,2
83,No-Think,Emotion,Vivant,Org,597842,1,824,rockbass.png,People_240_h.jpg,2
84,Think,Neutral,Vivant,NonOrg,601410,2,2196,amphora.png,People_105_h.jpg,2
85,No-Think,Neutral,Non vivant,Org,606295,1,1311,killerwhale.png,Objects_214_h.jpg,2
86,Baseline,Emotion,Vivant,NonOrg,610397,2,1109,binoculars01b.png,Black.jpg,2
87,Think,Emotion,Vivant,Org,614432,1,2111,tern.png,People_198_h.jpg,2
88,Think,Neutral,Non vivant,NonOrg,619417,2,1071,usbcable01b.png,Landscapes_048_h.jpg,2
89,Think,Emotion,Non vivant,Org,623385,2,2060,toad.png,Objects_138_h.jpg,2
90,Baseline,Emotion,Non vivant,Org,628187,1,653,squirrel.png,Black.jpg,2
91,No-Think,Neutral,Non vivant,NonOrg,631805,2,1158,bandage.png,Objects_204_h.jpg,2
92,Think,Neutral,Non vivant,Org,635840,2,923,lion.png,Landscapes_038_h.jpg,3
93,Think,Emotion,Vivant,NonOrg,726009,2,2052,airhockeypaddle01a.png,Animals_032_h.jpg,3
94,No-Think,Neutral,Non vivant,Org,730727,1,477,killerwhale.png,Objects_214_h.jpg,3
95,Think,Neutral,Non vivant,NonOrg,734212,2,1221,usbcable01b.png,Landscapes_048_h.jpg,3
96,Think,Neutral,Vivant,NonOrg,738097,2,1098,amphora.png,People_105_h.jpg,3
97,Think,Neutral,Vivant,Org,745366,1,1326,beaver.png,People_155_h.jpg,3
98,No-Think,Emotion,Vivant,NonOrg,749701,2,1946,beachpaddle01a.png,People_233_h.jpg,3
99,Think,Emotion,Non vivant,NonOrg,754636,2,895,scotchtape.png,Landscapes_007_h.jpg,3
100,No-Think,Emotion,Vivant,Org,758455,1,611,stuffedpuffin.png,People_227_h.jpg,3
101,Baseline,Neutral,Non vivant,Org,762106,1,448,dromedary.png,Black.jpg,3
102,No-Think,Neutral,Vivant,Org,765441,1,463,siamesecat.png,People_146_h.jpg,3
103,No-Think,Emotion,Non vivant,NonOrg,771726,2,960,scale01b.png,Objects_127_h.jpg,3
104,Think,Neutral,Vivant,Org,775461,1,681,caribou01.png,Faces_308_h.jpg,3
105,Baseline,Emotion,Non vivant,NonOrg,778813,2,482,aceofdiamond.png,Black.jpg,3
106,Think,Emotion,Non vivant,NonOrg,782364,2,841,toaster02.png,Objects_151_h.jpg,3
107,Think,Emotion,Vivant,Org,785899,1,951,saintbernard.png,People_222_h.jpg,3
108,No-Think,Neutral,Vivant,NonOrg,789817,2,1971,bicycle.png,Faces_045_h.jpg,3
109,Baseline,Emotion,Non vivant,Org,794769,1,493,cow.png,Black.jpg,3
110,Think,Emotion,Vivant,Org,798053,1,1344,tern.png,People_198_h.jpg,3
111,No-Think,Emotion,Non vivant,NonOrg,802388,2,1436,dice02a.png,Landscapes_025_h.jpg,3
112,Baseline,Neutral,Vivant,NonOrg,806757,2,451,alarmclock02b.png,Black.jpg,3
113,No-Think,Neutral,Vivant,NonOrg,809975,2,798,backfloat.png,People_109_h.jpg,3
114,Baseline,Emotion,Non vivant,Org,813626,1,606,squirrel.png,Black.jpg,3
115,Think,Emotion,Non vivant,Org,816961,2,1267,toad.png,Objects_138_h.jpg,3
116,No-Think,Neutral,Non vivant,NonOrg,832317,2,1385,bandage.png,Objects_204_h.jpg,3
117,No-Think,Emotion,Non vivant,Org,836702,1,868,swallow.png,Objects_144_h.jpg,3
118,Baseline,Neutral,Vivant,Org,840570,1,2431,moose.png,Black.jpg,3
119,No-Think,Neutral,Non vivant,NonOrg,845922,2,1695,banjo.png,Objects_099_h.jpg,3
120,No-Think,Neutral,Vivant,Org,850424,1,1437,skunk.png,Faces_276_h.jpg,3
121,Think,Neutral,Non vivant,NonOrg,854842,2,981,bikehelmet.png,Landscapes_034_h.jpg,3
122,Think,Emotion,Non vivant,Org,858894,2,1207,tortoise01.png,Objects_233_h.jpg,3
123,No-Think,Emotion,Vivant,Org,862912,1,458,rockbass.png,People_240_h.jpg,3
124,Think,Neutral,Non vivant,Org,866297,2,1140,hen.png,Objects_082_h.jpg,3
125,Baseline,Emotion,Vivant,Org,870398,1,558,sturgeon.png,Black.jpg,3
126,No-Think,Neutral,Non vivant,Org,873850,1,432,raccoon.png,Objects_169_h.jpg,3
127,No-Think,Emotion,Vivant,NonOrg,877117,2,1119,antenna.png,People_216_h.jpg,3
128,Baseline,Neutral,Non vivant,NonOrg,881219,2,674,armchair01.png,Black.jpg,3
129,Baseline,Neutral,Non vivant,NonOrg,884887,2,643,alarmclock01.png,Black.jpg,3
130,Baseline,Emotion,Vivant,NonOrg,891773,2,498,toytractor01b.png,Black.jpg,3
131,Baseline,Emotion,Non vivant,NonOrg,895208,2,487,balloon01b.png,Black.jpg,3
132,Think,Neutral,Vivant,NonOrg,898676,1,944,baseball01a.png,Faces_024_h.jpg,3
133,Baseline,Emotion,Vivant,Org,902561,1,449,tiger02.png,Black.jpg,3
134,Baseline,Neutral,Non vivant,Org,906045,1,442,blackbear.png,Black.jpg,3
135,Baseline,Emotion,Vivant,NonOrg,909197,2,739,binoculars01b.png,Black.jpg,3
136,Think,Neutral,Non vivant,Org,912615,2,832,lion.png,Landscapes_038_h.jpg,4
137,No-Think,Neutral,Non vivant,NonOrg,916316,2,1571,bandage.png,Objects_204_h.jpg,4
138,Think,Neutral,Non vivant,NonOrg,920618,2,1098,usbcable01b.png,Landscapes_048_h.jpg,4
139,Baseline,Neutral,Vivant,NonOrg,924453,2,622,alarmclock02b.png,Black.jpg,4
140,No-Think,Neutral,Non vivant,Org,927987,1,778,killerwhale.png,Objects_214_h.jpg,4
141,Think,Neutral,Vivant,NonOrg,931572,2,735,amphora.png,People_105_h.jpg,4
142,Baseline,Emotion,Vivant,NonOrg,938358,2,530,binoculars01b.png,Black.jpg,4
143,No-Think,Emotion,Non vivant,NonOrg,941876,2,1050,dice02a.png,Landscapes_025_h.jpg,4
144,No-Think,Emotion,Vivant,NonOrg,945761,2,523,beachpaddle01a.png,People_233_h.jpg,4
145,Baseline,Neutral,Non vivant,Org,949329,1,420,dromedary.png,Black.jpg,4
146,No-Think,Emotion,Non vivant,NonOrg,966135,2,520,scale01b.png,Objects_127_h.jpg,4
147,Think,Emotion,Non vivant,Org,969387,2,1081,tortoise01.png,Objects_233_h.jpg,4
148,Baseline,Emotion,Vivant,NonOrg,973422,2,1310,toytractor01b.png,Black.jpg,4
149,Think,Neutral,Non vivant,NonOrg,977473,2,1814,bikehelmet.png,Landscapes_034_h.jpg,4
150,Baseline,Emotion,Non vivant,Org,982292,1,581,cow.png,Black.jpg,4
151,No-Think,Emotion,Vivant,NonOrg,985826,2,1317,antenna.png,People_216_h.jpg,4
152,Think,Neutral,Vivant,NonOrg,989995,1,1056,baseball01a.png,Faces_024_h.jpg,4
153,Think,Emotion,Vivant,Org,993763,2,1340,tern.png,People_198_h.jpg,4
154,Baseline,Emotion,Non vivant,NonOrg,997831,2,868,balloon01b.png,Black.jpg,4
155,No-Think,Neutral,Non vivant,Org,1001549,1,413,raccoon.png,Objects_169_h.jpg,4
156,Baseline,Emotion,Non vivant,Org,1004634,1,954,squirrel.png,Black.jpg,4
157,Think,Emotion,Non vivant,NonOrg,1008335,2,924,scotchtape.png,Landscapes_007_h.jpg,4
158,Think,Emotion,Non vivant,NonOrg,1012020,2,923,toaster02.png,Objects_151_h.jpg,4
159,Baseline,Neutral,Non vivant,NonOrg,1015822,2,695,armchair01.png,Black.jpg,4
160,Baseline,Neutral,Vivant,NonOrg,1022657,2,517,bib.png,Black.jpg,4
161,No-Think,Neutral,Vivant,Org,1025859,1,739,skunk.png,Faces_276_h.jpg,4
162,Think,Emotion,Non vivant,Org,1029293,2,947,toad.png,Objects_138_h.jpg,4
163,No-Think,Neutral,Vivant,NonOrg,1033112,2,817,bicycle.png,Faces_045_h.jpg,4
164,Baseline,Neutral,Non vivant,NonOrg,1036830,2,453,alarmclock01.png,Black.jpg,4
165,Think,Emotion,Vivant,Org,1040164,1,645,saintbernard.png,People_222_h.jpg,4
166,No-Think,Emotion,Vivant,Org,1043566,1,753,stuffedpuffin.png,People_227_h.jpg,4
167,No-Think,Emotion,Vivant,Org,1047184,1,672,rockbass.png,People_240_h.jpg,4
168,Think,Neutral,Vivant,Org,1050635,1,1212,beaver.png,People_155_h.jpg,4
