,Cond1,Cond2,Cond3,Cond4,Image.OnsetTime,Image.RESP,Image.RT,ImageCentre,ImageFond,ListImage.Cycle
133,Baseline,Emotion,Vivant,Org,679883,1,647,rockbass.png,Black.jpg,3
134,No-Think,Neutral,Vivant,Org,683201,1,868,caribou01.png,Faces_308_h.jpg,3
135,Think,Neutral,Non vivant,Org,686819,2,819,dromedary.png,Landscapes_073_h.jpg,3
136,Think,Emotion,Non vivant,NonOrg,690654,2,677,balloon01b.png,Landscapes_004_h.jpg,3
137,No-Think,Neutral,Vivant,NonOrg,694172,2,1031,amphora.png,People_105_h.jpg,3
138,Baseline,Neutral,Non vivant,Org,697974,1,542,raccoon.png,Black.jpg,4
139,Think,Emotion,Vivant,Org,701308,1,648,tiger02.png,People_202_h.jpg,4
140,Think,Emotion,Non vivant,Org,704893,2,788,cow.png,Landscapes_026_h.jpg,4
141,Think,Emotion,Non vivant,NonOrg,708444,2,449,balloon01b.png,Landscapes_004_h.jpg,4
142,Baseline,Neutral,Vivant,Org,711629,1,422,siamesecat.png,Black.jpg,4
143,No-Think,Emotion,Vivant,NonOrg,714964,2,1323,bassguitar.png,People_208_h.jpg,4
144,No-Think,Emotion,Vivant,Org,719215,1,943,saintbernard.png,People_222_h.jpg,4
145,Think,Neutral,Vivant,NonOrg,723100,1,953,alarmclock02b.png,People_048_h.jpg,4
146,No-Think,Emotion,Non vivant,NonOrg,727068,2,854,scotchtape.png,Landscapes_007_h.jpg,4
147,Think,Emotion,Vivant,NonOrg,730770,1,766,binoculars01b.png,Animals_045_h.jpg,4
148,Think,Neutral,Non vivant,NonOrg,734238,2,964,armchair01.png,Objects_043_h.jpg,4
149,Baseline,Neutral,Non vivant,NonOrg,738123,2,975,bandage.png,Black.jpg,4
150,No-Think,Neutral,Vivant,NonOrg,741991,2,1546,baseball01a.png,Faces_024_h.jpg,4
151,No-Think,Emotion,Non vivant,Org,746276,1,793,toad.png,Objects_138_h.jpg,4
152,Baseline,Emotion,Non vivant,Org,749811,1,707,sheep.png,Black.jpg,4
153,Baseline,Emotion,Non vivant,Org,753529,1,634,swallow.png,Black.jpg,4
154,Think,Emotion,Non vivant,Org,757197,2,936,squirrel.png,Objects_157_h.jpg,4
155,Think,Neutral,Vivant,NonOrg,761065,1,913,bib.png,Faces_044_h.jpg,4
156,No-Think,Neutral,Non vivant,Org,764816,1,601,lion.png,Landscapes_038_h.jpg,4
157,Think,Emotion,Vivant,NonOrg,768451,1,718,toytractor01b.png,People_129_h.jpg,4
158,Baseline,Emotion,Vivant,Org,771919,1,676,rockbass.png,Black.jpg,4
159,No-Think,Neutral,Vivant,Org,775621,1,549,beaver.png,People_155_h.jpg,4
160,Baseline,Neutral,Vivant,Org,781940,1,450,skunk.png,Black.jpg,4
161,Think,Neutral,Non vivant,Org,792277,2,693,blackbear.png,Objects_085_h.jpg,4
162,Think,Neutral,Non vivant,Org,795929,2,561,dromedary.png,Landscapes_073_h.jpg,4
163,Baseline,Neutral,Non vivant,NonOrg,799313,2,872,banjo.png,Black.jpg,4
164,Baseline,Neutral,Vivant,NonOrg,803015,2,419,backfloat.png,Black.jpg,4
165,Think,Emotion,Non vivant,NonOrg,806433,2,598,aceofdiamond.png,Objects_109_h.jpg,4
166,No-Think,Neutral,Non vivant,NonOrg,810001,2,1050,bikehelmet.png,Landscapes_034_h.jpg,4
167,No-Think,Neutral,Non vivant,NonOrg,814019,2,743,usbcable01b.png,Landscapes_048_h.jpg,4
168,No-Think,Emotion,Non vivant,Org,824173,1,741,tortoise01.png,Objects_233_h.jpg,4
169,Baseline,Emotion,Non vivant,NonOrg,827791,2,1472,scale01b.png,Black.jpg,4
170,No-Think,Emotion,Vivant,Org,832059,1,483,tern.png,People_198_h.jpg,4
171,Think,Neutral,Vivant,Org,835544,1,735,moose.png,Faces_224_h.jpg,4
