,Cond1,Cond2,Cond3,Cond4,Image.OnsetTime,Image.RESP,Image.RT,ImageCentre,ImageFond,ListImage.Cycle
174,Baseline,Emotion,Non vivant,Org,803145,1,512,tortoise01.png,Black.jpg,4
175,Think,Emotion,Vivant,Org,806380,1,809,tiger02.png,People_202_h.jpg,4
176,No-Think,Neutral,Non vivant,Org,810231,1,896,raccoon.png,Objects_169_h.jpg,4
177,Baseline,Emotion,Vivant,Org,813966,2,1181,saintbernard.png,Black.jpg,4
178,Baseline,Emotion,Vivant,NonOrg,820835,2,1151,airhockeypaddle01a.png,Black.jpg,5
179,Baseline,Emotion,Non vivant,Org,824820,1,607,toad.png,Black.jpg,5
180,Think,Neutral,Non vivant,NonOrg,874190,2,569,alarmclock01.png,Landscapes_049_h.jpg,5
181,No-Think,Emotion,Vivant,NonOrg,877708,2,592,beachpaddle01a.png,People_233_h.jpg,5
182,Think,Neutral,Vivant,Org,881059,1,623,moose.png,Faces_224_h.jpg,5
183,Think,Emotion,Vivant,NonOrg,884544,1,472,toytractor01b.png,People_129_h.jpg,5
184,Think,Neutral,Non vivant,Org,887995,2,753,blackbear.png,Objects_085_h.jpg,5
185,No-Think,Emotion,Non vivant,Org,891580,1,873,swallow.png,Objects_144_h.jpg,5
186,Think,Emotion,Non vivant,NonOrg,895465,2,520,balloon01b.png,Landscapes_004_h.jpg,5
187,No-Think,Emotion,Non vivant,NonOrg,898783,2,444,dice02a.png,Landscapes_025_h.jpg,5
188,Baseline,Neutral,Non vivant,NonOrg,902067,2,413,bikehelmet.png,Black.jpg,5
189,No-Think,Emotion,Non vivant,Org,905418,1,695,sheep.png,Landscapes_139_h.jpg,5
190,Baseline,Neutral,Vivant,Org,908836,1,895,beaver.png,Black.jpg,5
191,Think,Neutral,Vivant,NonOrg,912571,1,589,alarmclock02b.png,People_048_h.jpg,5
192,Think,Emotion,Non vivant,Org,915956,2,1643,cow.png,Landscapes_026_h.jpg,5
193,No-Think,Neutral,Vivant,Org,920524,1,854,skunk.png,Faces_276_h.jpg,5
194,No-Think,Neutral,Vivant,NonOrg,924092,2,784,backfloat.png,People_109_h.jpg,5
195,Think,Emotion,Non vivant,NonOrg,927877,2,874,aceofdiamond.png,Objects_109_h.jpg,5
196,Think,Emotion,Vivant,Org,941032,1,758,sturgeon.png,Faces_366_h.jpg,5
197,Think,Neutral,Non vivant,Org,944734,2,554,dromedary.png,Landscapes_073_h.jpg,5
198,Think,Neutral,Vivant,Org,947952,1,1230,kangaroo.png,People_138_h.jpg,5
199,Baseline,Emotion,Non vivant,Org,952120,1,1096,tortoise01.png,Black.jpg,5
200,Baseline,Neutral,Vivant,NonOrg,955972,2,445,amphora.png,Black.jpg,5
201,Think,Neutral,Non vivant,NonOrg,959106,2,938,armchair01.png,Objects_043_h.jpg,5
202,No-Think,Emotion,Vivant,Org,962758,1,609,rockbass.png,People_240_h.jpg,5
203,Think,Emotion,Non vivant,Org,969277,2,1412,squirrel.png,Objects_157_h.jpg,5
204,Think,Emotion,Vivant,Org,973695,1,1207,tiger02.png,People_202_h.jpg,5
