,Cond1,Cond2,Cond3,Cond4,Image.OnsetTime,Image.RESP,Image.RT,ImageCentre,ImageFond,ListImage.Cycle
143,Think,Neutral,Vivant,Org,718959,1,1119,skunk.png,Faces_276_h.jpg,3
144,Think,Emotion,Vivant,NonOrg,722911,1,1255,beachpaddle01a.png,People_233_h.jpg,4
145,Think,Emotion,Non vivant,NonOrg,727179,2,995,scale01b.png,Objects_127_h.jpg,4
146,Think,Neutral,Non vivant,NonOrg,730864,2,921,banjo.png,Objects_099_h.jpg,4
147,Baseline,Emotion,Non vivant,Org,734765,1,664,cow.png,Black.jpg,4
148,Baseline,Neutral,Vivant,NonOrg,738250,2,559,alarmclock02b.png,Black.jpg,4
149,Baseline,Emotion,Non vivant,NonOrg,741751,2,457,aceofdiamond.png,Black.jpg,4
150,No-Think,Emotion,Vivant,NonOrg,745119,2,922,bassguitar.png,People_208_h.jpg,4
151,Think,Emotion,Non vivant,Org,748971,2,1118,sheep.png,Landscapes_139_h.jpg,4
152,Think,Emotion,Non vivant,Org,752789,2,1213,swallow.png,Objects_144_h.jpg,4
153,Think,Neutral,Vivant,Org,756974,1,841,siamesecat.png,People_146_h.jpg,4
154,No-Think,Emotion,Non vivant,NonOrg,760509,2,785,toaster02.png,Objects_151_h.jpg,4
155,Baseline,Neutral,Non vivant,NonOrg,764160,2,580,armchair01.png,Black.jpg,4
156,No-Think,Emotion,Non vivant,NonOrg,767745,2,473,scotchtape.png,Landscapes_007_h.jpg,4
157,Think,Emotion,Non vivant,NonOrg,771246,2,1013,dice02a.png,Landscapes_025_h.jpg,4
158,Think,Emotion,Vivant,NonOrg,775248,1,775,antenna.png,People_216_h.jpg,4
159,Baseline,Neutral,Vivant,Org,778899,1,901,moose.png,Black.jpg,4
160,Baseline,Neutral,Non vivant,NonOrg,782734,2,554,alarmclock01.png,Black.jpg,4
161,No-Think,Neutral,Vivant,NonOrg,786285,2,1258,amphora.png,People_105_h.jpg,4
162,Baseline,Emotion,Vivant,Org,790337,1,629,sturgeon.png,Black.jpg,4
163,No-Think,Emotion,Vivant,NonOrg,793772,2,881,airhockeypaddle01a.png,Animals_032_h.jpg,4
164,Baseline,Emotion,Vivant,NonOrg,797573,2,675,binoculars01b.png,Black.jpg,4
165,No-Think,Emotion,Non vivant,Org,801125,1,983,toad.png,Objects_138_h.jpg,4
166,Think,Neutral,Non vivant,Org,804893,2,1060,killerwhale.png,Objects_214_h.jpg,4
167,Think,Neutral,Vivant,NonOrg,808694,1,1125,backfloat.png,People_109_h.jpg,4
168,Think,Emotion,Vivant,Org,812562,1,782,rockbass.png,People_240_h.jpg,4
169,No-Think,Emotion,Non vivant,Org,816164,1,1282,tortoise01.png,Objects_233_h.jpg,4
170,Think,Neutral,Non vivant,NonOrg,820165,2,705,bandage.png,Objects_204_h.jpg,4
171,Baseline,Neutral,Non vivant,Org,823550,1,755,dromedary.png,Black.jpg,4
172,Baseline,Emotion,Non vivant,NonOrg,827285,2,525,balloon01b.png,Black.jpg,4
173,No-Think,Neutral,Vivant,Org,833654,1,758,caribou01.png,Faces_308_h.jpg,4
174,No-Think,Neutral,Vivant,Org,837339,1,686,beaver.png,People_155_h.jpg,4
175,No-Think,Neutral,Non vivant,Org,840773,1,768,lion.png,Landscapes_038_h.jpg,4
176,Baseline,Emotion,Vivant,Org,844358,1,418,tiger02.png,Black.jpg,4
177,Baseline,Neutral,Vivant,NonOrg,847743,2,468,bib.png,Black.jpg,4
178,Think,Neutral,Non vivant,Org,851227,2,1224,raccoon.png,Objects_169_h.jpg,4
179,No-Think,Neutral,Vivant,NonOrg,855329,2,941,baseball01a.png,Faces_024_h.jpg,4
180,No-Think,Neutral,Non vivant,NonOrg,859264,2,765,usbcable01b.png,Landscapes_048_h.jpg,4
181,Baseline,Neutral,Non vivant,Org,862865,1,620,blackbear.png,Black.jpg,4
182,No-Think,Emotion,Vivant,Org,866267,1,555,saintbernard.png,People_222_h.jpg,4
183,Baseline,Emotion,Vivant,NonOrg,869801,2,642,toytractor01b.png,Black.jpg,4
184,Think,Neutral,Vivant,NonOrg,873303,1,771,bicycle.png,Faces_045_h.jpg,4
185,Think,Neutral,Vivant,Org,877004,1,762,skunk.png,Faces_276_h.jpg,4
186,Baseline,Emotion,Non vivant,Org,880656,1,600,squirrel.png,Black.jpg,4
187,No-Think,Neutral,Non vivant,Org,883990,1,880,hen.png,Objects_082_h.jpg,4
188,No-Think,Neutral,Non vivant,NonOrg,887742,2,782,bikehelmet.png,Landscapes_034_h.jpg,4
189,No-Think,Emotion,Vivant,Org,891243,1,694,tern.png,People_198_h.jpg,4
190,Think,Emotion,Vivant,Org,894678,1,920,stuffedpuffin.png,People_227_h.jpg,4
191,Baseline,Emotion,Non vivant,Org,898596,1,607,cow.png,Black.jpg,5
192,No-Think,Emotion,Vivant,Org,901897,1,773,tern.png,People_198_h.jpg,5
193,Baseline,Emotion,Non vivant,Org,920004,1,688,squirrel.png,Black.jpg,5
