,Cond1,Cond2,Cond3,Cond4,Image.OnsetTime,Image.RESP,Image.RT,ImageCentre,ImageFond,ListImage.Cycle
135,Think,Neutral,Non vivant,Org,687238,2,967,raccoon.png,Objects_169_h.jpg,3
136,Think,Emotion,Vivant,Org,690922,1,1286,stuffedpuffin.png,People_227_h.jpg,3
137,Baseline,Neutral,Vivant,NonOrg,695124,2,1319,amphora.png,Black.jpg,3
138,Think,Neutral,Vivant,Org,699392,1,981,skunk.png,Faces_276_h.jpg,3
139,Baseline,Emotion,Non vivant,Org,703361,1,588,tortoise01.png,Black.jpg,3
140,Think,Emotion,Non vivant,Org,706712,2,1115,sheep.png,Landscapes_139_h.jpg,3
141,Think,Emotion,Vivant,Org,710730,1,1443,rockbass.png,People_240_h.jpg,3
142,No-Think,Emotion,Vivant,Org,714899,1,1894,tiger02.png,People_202_h.jpg,3
143,Think,Neutral,Non vivant,NonOrg,719717,2,904,bandage.png,Objects_204_h.jpg,3
144,Think,Emotion,Non vivant,Org,723319,2,948,swallow.png,Objects_144_h.jpg,4
145,Baseline,Emotion,Vivant,NonOrg,727087,2,1143,bassguitar.png,Black.jpg,4
146,No-Think,Emotion,Vivant,NonOrg,731055,2,1096,toytractor01b.png,People_129_h.jpg,4
147,Think,Emotion,Non vivant,Org,735006,2,1013,sheep.png,Landscapes_139_h.jpg,4
148,Baseline,Neutral,Vivant,NonOrg,738908,2,789,amphora.png,Black.jpg,4
149,Think,Neutral,Vivant,Org,742709,1,1108,skunk.png,Faces_276_h.jpg,4
150,Think,Emotion,Vivant,Org,746561,1,866,stuffedpuffin.png,People_227_h.jpg,4
151,Baseline,Emotion,Vivant,NonOrg,750279,2,446,airhockeypaddle01a.png,Black.jpg,4
152,Think,Neutral,Non vivant,Org,753480,2,1515,killerwhale.png,Objects_214_h.jpg,4
153,Think,Neutral,Non vivant,Org,757949,2,2199,raccoon.png,Objects_169_h.jpg,4
154,Baseline,Neutral,Non vivant,NonOrg,762801,2,496,bikehelmet.png,Black.jpg,4
155,Think,Emotion,Vivant,NonOrg,766118,1,1092,beachpaddle01a.png,People_233_h.jpg,4
156,Think,Emotion,Vivant,Org,769887,1,1141,rockbass.png,People_240_h.jpg,4
157,Baseline,Emotion,Non vivant,NonOrg,774038,2,730,toaster02.png,Black.jpg,4
158,No-Think,Neutral,Vivant,Org,777673,1,1152,moose.png,Faces_224_h.jpg,4
159,No-Think,Emotion,Non vivant,Org,781875,1,904,cow.png,Landscapes_026_h.jpg,4
160,No-Think,Emotion,Non vivant,NonOrg,785743,2,1009,balloon01b.png,Landscapes_004_h.jpg,4
161,No-Think,Neutral,Non vivant,NonOrg,789411,2,810,armchair01.png,Objects_043_h.jpg,4
162,Think,Neutral,Vivant,NonOrg,792946,1,1770,bicycle.png,Faces_045_h.jpg,4
163,Think,Neutral,Vivant,NonOrg,797547,1,990,backfloat.png,People_109_h.jpg,4
164,Baseline,Neutral,Vivant,NonOrg,801382,2,553,baseball01a.png,Black.jpg,4
165,Think,Neutral,Vivant,Org,804750,1,974,siamesecat.png,People_146_h.jpg,4
166,Think,Neutral,Non vivant,NonOrg,808485,2,663,bandage.png,Objects_204_h.jpg,4
167,Baseline,Neutral,Non vivant,NonOrg,811970,2,740,usbcable01b.png,Black.jpg,4
168,No-Think,Neutral,Vivant,NonOrg,815571,2,793,bib.png,Faces_044_h.jpg,4
