,Cond1,Cond2,Cond3,Cond4,Image.OnsetTime,Image.RESP,Image.RT,ImageCentre,ImageFond,ListImage.Cycle
149,Think,Neutral,Vivant,NonOrg,1007214,1,1934,amphora.png,People_105_h.jpg,4
150,No-Think,Emotion,Vivant,Org,1014883,1,585,tiger02.png,People_202_h.jpg,4
151,Think,Emotion,Non vivant,Org,1018351,2,691,toad.png,Objects_138_h.jpg,4
152,No-Think,Emotion,Vivant,NonOrg,1022069,2,957,binoculars01b.png,Animals_045_h.jpg,4
153,Think,Emotion,Vivant,NonOrg,1025754,1,802,airhockeypaddle01a.png,Animals_032_h.jpg,4
154,No-Think,Emotion,Vivant,NonOrg,1029305,2,507,toytractor01b.png,People_129_h.jpg,4
155,Think,Neutral,Non vivant,NonOrg,1032540,2,640,usbcable01b.png,Landscapes_048_h.jpg,4
156,Think,Neutral,Vivant,NonOrg,1035975,1,1079,baseball01a.png,Faces_024_h.jpg,4
157,Baseline,Neutral,Non vivant,Org,1039943,1,640,raccoon.png,Black.jpg,4
158,Think,Emotion,Non vivant,Org,1043294,2,864,tortoise01.png,Objects_233_h.jpg,4
159,Baseline,Neutral,Non vivant,Org,1046979,1,489,killerwhale.png,Black.jpg,4
160,Think,Emotion,Vivant,Org,1050214,1,1255,saintbernard.png,People_222_h.jpg,4
161,No-Think,Neutral,Vivant,NonOrg,1054365,2,590,alarmclock02b.png,People_048_h.jpg,4
162,Baseline,Neutral,Vivant,Org,1061151,1,665,siamesecat.png,Black.jpg,4
163,Think,Emotion,Vivant,NonOrg,1064669,1,1432,bassguitar.png,People_208_h.jpg,4
164,Think,Emotion,Non vivant,NonOrg,1068771,2,904,toaster02.png,Objects_151_h.jpg,4
165,No-Think,Neutral,Vivant,NonOrg,1076024,2,528,bib.png,Faces_044_h.jpg,4
166,No-Think,Emotion,Non vivant,Org,1079558,1,515,squirrel.png,Objects_157_h.jpg,4
167,No-Think,Neutral,Vivant,Org,1083060,1,461,kangaroo.png,People_138_h.jpg,4
168,Think,Neutral,Non vivant,NonOrg,1086361,2,770,bikehelmet.png,Landscapes_034_h.jpg,4
169,No-Think,Emotion,Non vivant,NonOrg,1089996,1,467,aceofdiamond.png,Objects_109_h.jpg,4
170,No-Think,Neutral,Non vivant,NonOrg,1093364,2,1245,armchair01.png,Objects_043_h.jpg,4
171,Baseline,Neutral,Vivant,NonOrg,1097482,2,581,backfloat.png,Black.jpg,4
172,No-Think,Emotion,Non vivant,NonOrg,1100950,2,1088,balloon01b.png,Landscapes_004_h.jpg,4
173,No-Think,Neutral,Non vivant,Org,1104768,1,807,dromedary.png,Landscapes_073_h.jpg,4
174,Think,Emotion,Non vivant,NonOrg,1108520,2,709,scotchtape.png,Landscapes_007_h.jpg,4
175,Baseline,Emotion,Vivant,NonOrg,1111938,2,488,antenna.png,Black.jpg,4
176,Think,Emotion,Vivant,Org,1115156,1,892,tern.png,People_198_h.jpg,4
177,Baseline,Emotion,Vivant,Org,1118774,1,505,rockbass.png,Black.jpg,4
178,Baseline,Emotion,Non vivant,NonOrg,1122208,2,635,dice02a.png,Black.jpg,4
179,Baseline,Neutral,Non vivant,NonOrg,1125660,2,1001,banjo.png,Black.jpg,4
180,Baseline,Neutral,Vivant,Org,1129311,1,465,siamesecat.png,Black.jpg,5
181,No-Think,Neutral,Vivant,Org,1132763,1,674,moose.png,Faces_224_h.jpg,5
182,Think,Emotion,Vivant,Org,1154671,1,852,tern.png,People_198_h.jpg,5
183,No-Think,Neutral,Non vivant,Org,1158206,1,1232,blackbear.png,Objects_085_h.jpg,5
184,Think,Emotion,Non vivant,NonOrg,1162324,2,681,scotchtape.png,Landscapes_007_h.jpg,5
185,Baseline,Neutral,Vivant,NonOrg,1165975,2,918,bicycle.png,Black.jpg,5
186,Think,Emotion,Vivant,Org,1169894,1,801,saintbernard.png,People_222_h.jpg,5
187,Think,Neutral,Non vivant,NonOrg,1173412,2,996,bikehelmet.png,Landscapes_034_h.jpg,5
188,No-Think,Neutral,Non vivant,Org,1180414,1,786,dromedary.png,Landscapes_073_h.jpg,5
189,Baseline,Emotion,Non vivant,Org,1183966,1,606,swallow.png,Black.jpg,5
190,Baseline,Emotion,Vivant,Org,1187417,1,451,rockbass.png,Black.jpg,5
191,Think,Neutral,Non vivant,NonOrg,1190785,2,576,usbcable01b.png,Landscapes_048_h.jpg,5
192,No-Think,Neutral,Vivant,NonOrg,1194086,2,1123,alarmclock02b.png,People_048_h.jpg,5
193,Think,Emotion,Non vivant,Org,1197988,1,445,toad.png,Objects_138_h.jpg,5
194,No-Think,Emotion,Non vivant,Org,1201123,1,1762,squirrel.png,Objects_157_h.jpg,5
195,No-Think,Neutral,Non vivant,NonOrg,1205791,2,806,armchair01.png,Objects_043_h.jpg,5
196,Think,Emotion,Vivant,NonOrg,1209526,1,1457,airhockeypaddle01a.png,Animals_032_h.jpg,5
197,No-Think,Emotion,Vivant,NonOrg,1213777,2,785,toytractor01b.png,People_129_h.jpg,5
198,Think,Emotion,Non vivant,Org,1217245,2,1099,tortoise01.png,Objects_233_h.jpg,5
199,No-Think,Emotion,Vivant,Org,1221314,1,778,tiger02.png,People_202_h.jpg,5
200,No-Think,Emotion,Non vivant,Org,1228300,1,512,cow.png,Landscapes_026_h.jpg,5
201,Think,Emotion,Non vivant,NonOrg,1231534,2,750,toaster02.png,Objects_151_h.jpg,5
202,Think,Neutral,Non vivant,Org,1235102,2,977,lion.png,Landscapes_038_h.jpg,5
203,Think,Neutral,Vivant,NonOrg,1238854,1,966,baseball01a.png,Faces_024_h.jpg,5
