,Cond1,Cond2,Cond3,Cond4,Image.OnsetTime,Image.RESP,Image.RT,ImageCentre,ImageFond,ListImage.Cycle
220,Baseline,Neutral,Non vivant,NonOrg,1046337,2,502,banjo.png,Black.jpg,5
221,Think,Emotion,Vivant,NonOrg,1049488,1,1233,bassguitar.png,People_208_h.jpg,5
222,No-Think,Neutral,Non vivant,NonOrg,1053673,2,712,armchair01.png,Objects_043_h.jpg,5
223,Baseline,Emotion,Non vivant,Org,1057291,1,987,swallow.png,Black.jpg,5
224,Think,Emotion,Vivant,Org,1061259,1,1193,tern.png,People_198_h.jpg,6
225,No-Think,Neutral,Non vivant,NonOrg,1065244,2,583,alarmclock01.png,Landscapes_049_h.jpg,6
226,Baseline,Neutral,Vivant,Org,1068812,1,690,skunk.png,Black.jpg,6
227,Think,Emotion,Non vivant,NonOrg,1072314,2,879,scotchtape.png,Landscapes_007_h.jpg,6
228,Baseline,Emotion,Non vivant,NonOrg,1075915,2,779,dice02a.png,Black.jpg,6
229,Baseline,Emotion,Vivant,NonOrg,1079533,2,440,antenna.png,Black.jpg,6
230,Think,Neutral,Vivant,Org,1082684,1,692,beaver.png,People_155_h.jpg,6
231,No-Think,Neutral,Non vivant,Org,1086203,1,1025,blackbear.png,Objects_085_h.jpg,6
232,No-Think,Emotion,Non vivant,NonOrg,1090104,2,847,aceofdiamond.png,Objects_109_h.jpg,6
233,Think,Neutral,Non vivant,Org,1093855,2,2662,lion.png,Landscapes_038_h.jpg,6
234,No-Think,Emotion,Vivant,Org,1099474,1,768,sturgeon.png,Faces_366_h.jpg,6
235,No-Think,Neutral,Vivant,Org,1103142,1,904,moose.png,Faces_224_h.jpg,6
236,No-Think,Emotion,Non vivant,Org,1106844,1,838,cow.png,Landscapes_026_h.jpg,6
237,Baseline,Neutral,Non vivant,NonOrg,1110445,2,542,banjo.png,Black.jpg,6
238,No-Think,Emotion,Non vivant,Org,1113980,1,493,squirrel.png,Objects_157_h.jpg,6
239,Think,Neutral,Vivant,Org,1117165,1,858,caribou01.png,Faces_308_h.jpg,6
240,No-Think,Neutral,Non vivant,NonOrg,1120999,2,528,armchair01.png,Objects_043_h.jpg,6
241,Baseline,Neutral,Vivant,NonOrg,1124534,2,709,bicycle.png,Black.jpg,6
242,Baseline,Neutral,Vivant,Org,1128152,1,1011,siamesecat.png,Black.jpg,6
243,No-Think,Neutral,Vivant,NonOrg,1132087,2,725,bib.png,Faces_044_h.jpg,6
244,Baseline,Emotion,Vivant,NonOrg,1135838,2,455,beachpaddle01a.png,Black.jpg,6
245,No-Think,Emotion,Vivant,Org,1139106,1,713,tiger02.png,People_202_h.jpg,6
246,Baseline,Emotion,Non vivant,Org,1142808,1,568,swallow.png,Black.jpg,6
247,Think,Emotion,Vivant,NonOrg,1146042,1,985,bassguitar.png,People_208_h.jpg,6
248,No-Think,Emotion,Vivant,NonOrg,1149727,2,1249,toytractor01b.png,People_129_h.jpg,6
